customer_id	customer_code	signup_date	gender	age_band	city	state	acquisition_channel	customer_status	has_eligible_purchase	eligible_order_count	monetary_value	first_eligible_order_date	last_eligible_order_date	recency_days	reference_date	eligibility_rule_applied
5974	CUST-05974	2025-01-29	Female	25-34	Denver	CO	Email	Inactive	1	12	19764.08	2025-03-06	2025-11-02	59	2025-12-31	is_eligible = 1 AND order_date >= signup_date
5975	CUST-05975	2024-05-05	Male	45-54	Philadelphia	PA	Email	Active	1	8	8293.92	2024-06-11	2025-12-03	28	2025-12-31	is_eligible = 1 AND order_date >= signup_date
5976	CUST-05976	2024-03-07	Female	18-24	Las Vegas	NV	Direct	Inactive	1	1	2798.79	2024-06-16	2024-06-16	563	2025-12-31	is_eligible = 1 AND order_date >= signup_date
5977	CUST-05977	2023-11-10	Female	18-24	Columbus	OH	Social Media	Active	1	13	14962.90	2024-01-09	2025-12-21	10	2025-12-31	is_eligible = 1 AND order_date >= signup_date
5978	CUST-05978	2023-08-06	Female	35-44	Washington	DC	Paid Search	Active	1	1	2021.80	2024-06-23	2024-06-23	556	2025-12-31	is_eligible = 1 AND order_date >= signup_date
5979	CUST-05979	2025-11-25	Female	35-44	Los Angeles	CA	Direct	Active	1	8	15986.80	2025-11-26	2025-12-23	8	2025-12-31	is_eligible = 1 AND order_date >= signup_date
5980	CUST-05980	2025-11-03	Male	35-44	New York	NY	Social Media	Active	1	8	12280.41	2025-11-24	2025-12-25	6	2025-12-31	is_eligible = 1 AND order_date >= signup_date
5981	CUST-05981	2025-10-11	Male	45-54	Los Angeles	CA	Organic Search	Active	1	14	23339.40	2025-10-21	2025-12-30	1	2025-12-31	is_eligible = 1 AND order_date >= signup_date
5982	CUST-05982	2023-08-09	Non-binary	25-34	Columbus	OH	Social Media	Active	1	1	465.12	2024-01-24	2024-01-24	707	2025-12-31	is_eligible = 1 AND order_date >= signup_date
5983	CUST-05983	2025-09-27	Male	55-64	Seattle	WA	Direct	Active	0	0	0.00	NULL	NULL	NULL	2025-12-31	is_eligible = 1 AND order_date >= signup_date
5984	CUST-05984	2025-08-28	Female	45-54	Jacksonville	FL	Organic Search	Active	1	14	18140.02	2025-09-15	2025-12-30	1	2025-12-31	is_eligible = 1 AND order_date >= signup_date
5985	CUST-05985	2025-05-24	Female	35-44	Jacksonville	FL	Paid Search	Active	1	5	9082.01	2025-06-01	2025-12-10	21	2025-12-31	is_eligible = 1 AND order_date >= signup_date
5986	CUST-05986	2023-08-30	Male	25-34	San Antonio	TX	Paid Search	Active	1	1	2428.72	2024-03-28	2024-03-28	643	2025-12-31	is_eligible = 1 AND order_date >= signup_date
5987	CUST-05987	2023-10-24	Female	35-44	Philadelphia	PA	Direct	Active	0	0	0.00	NULL	NULL	NULL	2025-12-31	is_eligible = 1 AND order_date >= signup_date
5988	CUST-05988	2023-12-06	Male	25-34	Phoenix	AZ	Paid Search	Active	1	12	26300.04	2024-02-09	2025-12-09	22	2025-12-31	is_eligible = 1 AND order_date >= signup_date
5989	CUST-05989	2025-03-19	Male	18-24	New York	NY	Direct	Active	0	0	0.00	NULL	NULL	NULL	2025-12-31	is_eligible = 1 AND order_date >= signup_date
5990	CUST-05990	2025-01-24	Male	25-34	Miami	FL	Paid Search	Active	1	8	7468.91	2025-01-24	2025-09-09	113	2025-12-31	is_eligible = 1 AND order_date >= signup_date
5991	CUST-05991	2025-06-18	Female	25-34	Jacksonville	FL	Paid Search	Active	0	0	0.00	NULL	NULL	NULL	2025-12-31	is_eligible = 1 AND order_date >= signup_date
5992	CUST-05992	2024-02-24	Male	65+	Seattle	WA	Social Media	Inactive	1	14	16468.85	2024-04-28	2025-10-14	78	2025-12-31	is_eligible = 1 AND order_date >= signup_date
5993	CUST-05993	2025-02-05	Female	25-34	Phoenix	AZ	Referral	Inactive	1	2	1016.75	2025-05-06	2025-07-10	174	2025-12-31	is_eligible = 1 AND order_date >= signup_date
5994	CUST-05994	2025-06-01	Male	35-44	Houston	TX	Organic Search	Active	1	7	19307.24	2025-06-04	2025-12-29	2	2025-12-31	is_eligible = 1 AND order_date >= signup_date
5995	CUST-05995	2025-01-21	Male	25-34	Dallas	TX	Direct	Active	1	2	8075.39	2025-02-13	2025-06-08	206	2025-12-31	is_eligible = 1 AND order_date >= signup_date
5996	CUST-05996	2025-10-02	Female	45-54	San Antonio	TX	Social Media	Active	0	0	0.00	NULL	NULL	NULL	2025-12-31	is_eligible = 1 AND order_date >= signup_date
5997	CUST-05997	2025-06-11	Male	18-24	Boston	MA	Referral	Active	0	0	0.00	NULL	NULL	NULL	2025-12-31	is_eligible = 1 AND order_date >= signup_date
5998	CUST-05998	2025-05-18	Female	45-54	Miami	FL	Paid Search	Active	1	6	9965.00	2025-07-27	2025-12-06	25	2025-12-31	is_eligible = 1 AND order_date >= signup_date
5999	CUST-05999	2025-01-12	Male	35-44	Washington	DC	Paid Search	Active	1	2	918.30	2025-03-19	2025-09-04	118	2025-12-31	is_eligible = 1 AND order_date >= signup_date
6000	CUST-06000	2023-07-29	Female	45-54	Denver	CO	Direct	Active	1	8	15273.28	2024-06-11	2025-12-01	30	2025-12-31	is_eligible = 1 AND order_date >= signup_date
6001	CUST-06001	2025-09-30	Male	25-34	New York	NY	Social Media	Active	1	13	26170.83	2025-10-06	2025-12-23	8	2025-12-31	is_eligible = 1 AND order_date >= signup_date
6002	CUST-06002	2024-10-17	Female	45-54	Portland	OR	Organic Search	Active	1	13	20065.29	2024-10-29	2025-12-24	7	2025-12-31	is_eligible = 1 AND order_date >= signup_date
6003	CUST-06003	2023-06-12	Female	25-34	Atlanta	GA	Social Media	Active	1	2	3422.06	2024-10-21	2025-03-10	296	2025-12-31	is_eligible = 1 AND order_date >= signup_date
6004	CUST-06004	2024-06-26	Female	25-34	San Diego	CA	Paid Search	Active	1	1	3967.18	2024-06-29	2024-06-29	550	2025-12-31	is_eligible = 1 AND order_date >= signup_date
6005	CUST-06005	2024-02-05	Female	25-34	Austin	TX	Organic Search	Active	1	8	6628.92	2024-04-02	2025-08-06	147	2025-12-31	is_eligible = 1 AND order_date >= signup_date
6006	CUST-06006	2024-01-24	Male	45-54	Los Angeles	CA	Paid Search	Active	1	13	27532.02	2024-05-30	2025-12-02	29	2025-12-31	is_eligible = 1 AND order_date >= signup_date
6007	CUST-06007	2025-08-06	Female	25-34	Miami	FL	Email	Active	1	8	17833.24	2025-09-04	2025-12-16	15	2025-12-31	is_eligible = 1 AND order_date >= signup_date
6008	CUST-06008	2024-05-03	Male	35-44	Washington	DC	Direct	Active	1	6	5454.92	2024-06-10	2025-12-04	27	2025-12-31	is_eligible = 1 AND order_date >= signup_date
6009	CUST-06009	2025-01-01	Female	25-34	New York	NY	Referral	Active	1	8	20315.73	2025-04-15	2025-11-15	46	2025-12-31	is_eligible = 1 AND order_date >= signup_date
6010	CUST-06010	2024-03-06	Male	65+	Miami	FL	Referral	Active	1	1	1030.07	2024-03-10	2024-03-10	661	2025-12-31	is_eligible = 1 AND order_date >= signup_date
6011	CUST-06011	2024-12-20	Female	25-34	Seattle	WA	Paid Search	Active	1	13	10260.92	2025-01-26	2025-11-20	41	2025-12-31	is_eligible = 1 AND order_date >= signup_date
6012	CUST-06012	2025-07-26	Male	25-34	New York	NY	Organic Search	Active	1	7	11655.25	2025-07-26	2025-12-24	7	2025-12-31	is_eligible = 1 AND order_date >= signup_date
6013	CUST-06013	2023-09-24	Male	45-54	Los Angeles	CA	Organic Search	Active	1	2	3606.27	2024-02-06	2024-06-01	578	2025-12-31	is_eligible = 1 AND order_date >= signup_date
6014	CUST-06014	2024-12-28	Female	45-54	New York	NY	Email	Active	1	2	1402.82	2025-03-24	2025-05-05	240	2025-12-31	is_eligible = 1 AND order_date >= signup_date
6015	CUST-06015	2024-01-03	Male	55-64	Portland	OR	Organic Search	Active	1	1	1384.14	2024-05-27	2024-05-27	583	2025-12-31	is_eligible = 1 AND order_date >= signup_date
6016	CUST-06016	2023-09-14	Female	55-64	Austin	TX	Organic Search	Active	1	1	161.30	2024-06-26	2024-06-26	553	2025-12-31	is_eligible = 1 AND order_date >= signup_date
6017	CUST-06017	2024-04-28	Non-binary	55-64	Boston	MA	Organic Search	Active	1	2	6879.48	2024-09-09	2025-06-19	195	2025-12-31	is_eligible = 1 AND order_date >= signup_date
6018	CUST-06018	2024-10-26	Male	25-34	San Diego	CA	Organic Search	Active	1	8	8403.98	2024-11-21	2025-09-07	115	2025-12-31	is_eligible = 1 AND order_date >= signup_date
6019	CUST-06019	2025-07-09	Male	25-34	Houston	TX	Direct	Active	1	8	5202.85	2025-07-16	2025-12-10	21	2025-12-31	is_eligible = 1 AND order_date >= signup_date
6020	CUST-06020	2023-08-23	Male	45-54	Houston	TX	Direct	Active	0	0	0.00	NULL	NULL	NULL	2025-12-31	is_eligible = 1 AND order_date >= signup_date
6021	CUST-06021	2024-08-26	Male	45-54	San Jose	CA	Direct	Active	1	7	17275.20	2024-11-25	2025-08-27	126	2025-12-31	is_eligible = 1 AND order_date >= signup_date
6022	CUST-06022	2024-03-18	Male	45-54	Houston	TX	Paid Search	Active	1	2	1814.84	2025-02-01	2025-03-17	289	2025-12-31	is_eligible = 1 AND order_date >= signup_date
6023	CUST-06023	2025-10-25	Male	25-34	Atlanta	GA	Paid Search	Active	0	0	0.00	NULL	NULL	NULL	2025-12-31	is_eligible = 1 AND order_date >= signup_date
6024	CUST-06024	2024-08-26	Prefer not to say	45-54	Fort Worth	TX	Email	Active	1	6	6118.92	2025-02-07	2025-10-08	84	2025-12-31	is_eligible = 1 AND order_date >= signup_date
6025	CUST-06025	2025-08-11	Non-binary	35-44	San Antonio	TX	Referral	Active	1	8	11264.12	2025-08-20	2025-12-19	12	2025-12-31	is_eligible = 1 AND order_date >= signup_date
6026	CUST-06026	2024-01-28	Female	25-34	Houston	TX	Social Media	Active	1	2	640.85	2025-01-12	2025-05-31	214	2025-12-31	is_eligible = 1 AND order_date >= signup_date
6027	CUST-06027	2024-05-27	Female	25-34	Phoenix	AZ	Paid Search	Active	1	14	19946.66	2024-10-31	2025-10-11	81	2025-12-31	is_eligible = 1 AND order_date >= signup_date
6028	CUST-06028	2024-05-12	Non-binary	35-44	New York	NY	Social Media	Active	1	2	2749.28	2024-06-26	2025-02-26	308	2025-12-31	is_eligible = 1 AND order_date >= signup_date
6029	CUST-06029	2023-12-30	Male	25-34	San Antonio	TX	Social Media	Active	1	7	8401.20	2024-08-26	2025-11-06	55	2025-12-31	is_eligible = 1 AND order_date >= signup_date
6030	CUST-06030	2024-10-15	Female	65+	Seattle	WA	Direct	Active	1	6	11953.97	2024-10-28	2025-12-28	3	2025-12-31	is_eligible = 1 AND order_date >= signup_date
6031	CUST-06031	2025-04-09	Female	35-44	Charlotte	NC	Referral	Active	1	6	19246.46	2025-05-16	2025-12-28	3	2025-12-31	is_eligible = 1 AND order_date >= signup_date
6032	CUST-06032	2024-02-01	Female	45-54	Portland	OR	Social Media	Active	1	14	17322.73	2024-02-29	2025-12-04	27	2025-12-31	is_eligible = 1 AND order_date >= signup_date
6033	CUST-06033	2024-07-07	Male	35-44	Columbus	OH	Organic Search	Active	1	12	23089.16	2024-08-09	2025-12-20	11	2025-12-31	is_eligible = 1 AND order_date >= signup_date
6034	CUST-06034	2024-01-26	Female	35-44	Miami	FL	Organic Search	Active	1	8	6387.81	2024-02-15	2025-02-04	330	2025-12-31	is_eligible = 1 AND order_date >= signup_date
6035	CUST-06035	2023-07-26	Male	35-44	Austin	TX	Organic Search	Inactive	1	1	98.40	2024-05-01	2024-05-01	609	2025-12-31	is_eligible = 1 AND order_date >= signup_date
6036	CUST-06036	2023-06-27	Male	45-54	Chicago	IL	Email	Active	1	10	7740.77	2024-04-13	2025-08-03	150	2025-12-31	is_eligible = 1 AND order_date >= signup_date
6037	CUST-06037	2024-07-26	Non-binary	25-34	Fort Worth	TX	Social Media	Active	1	2	1055.63	2024-12-05	2025-11-09	52	2025-12-31	is_eligible = 1 AND order_date >= signup_date
6038	CUST-06038	2023-10-04	Female	45-54	Portland	OR	Social Media	Inactive	1	1	2143.19	2024-02-21	2024-02-21	679	2025-12-31	is_eligible = 1 AND order_date >= signup_date
6039	CUST-06039	2024-04-30	Female	35-44	Charlotte	NC	Direct	Active	1	2	3396.16	2024-12-04	2025-05-02	243	2025-12-31	is_eligible = 1 AND order_date >= signup_date
6040	CUST-06040	2025-08-29	Female	65+	Philadelphia	PA	Email	Inactive	1	8	13930.62	2025-08-29	2025-11-06	55	2025-12-31	is_eligible = 1 AND order_date >= signup_date
6041	CUST-06041	2025-07-17	Male	35-44	Dallas	TX	Organic Search	Active	0	0	0.00	NULL	NULL	NULL	2025-12-31	is_eligible = 1 AND order_date >= signup_date
6042	CUST-06042	2023-07-05	Female	45-54	New York	NY	Email	Active	1	7	8543.25	2024-06-13	2025-10-05	87	2025-12-31	is_eligible = 1 AND order_date >= signup_date
6043	CUST-06043	2024-05-05	Male	18-24	San Diego	CA	Organic Search	Active	1	6	5266.23	2024-06-06	2025-09-10	112	2025-12-31	is_eligible = 1 AND order_date >= signup_date
6044	CUST-06044	2025-06-02	Male	25-34	Boston	MA	Organic Search	Active	1	7	7057.99	2025-07-21	2025-12-05	26	2025-12-31	is_eligible = 1 AND order_date >= signup_date
6045	CUST-06045	2025-01-09	Male	35-44	San Jose	CA	Email	Active	1	6	11285.28	2025-01-11	2025-09-13	109	2025-12-31	is_eligible = 1 AND order_date >= signup_date
6046	CUST-06046	2025-09-09	Female	35-44	San Antonio	TX	Email	Active	1	1	530.84	2025-09-24	2025-09-24	98	2025-12-31	is_eligible = 1 AND order_date >= signup_date
6047	CUST-06047	2024-04-22	Male	25-34	Charlotte	NC	Social Media	Active	1	1	541.75	2024-09-29	2024-09-29	458	2025-12-31	is_eligible = 1 AND order_date >= signup_date
6048	CUST-06048	2025-03-14	Female	25-34	Los Angeles	CA	Email	Active	1	5	5054.14	2025-05-28	2025-12-16	15	2025-12-31	is_eligible = 1 AND order_date >= signup_date
6049	CUST-06049	2024-10-19	Female	25-34	Los Angeles	CA	Referral	Active	0	0	0.00	NULL	NULL	NULL	2025-12-31	is_eligible = 1 AND order_date >= signup_date
6050	CUST-06050	2023-09-26	Male	45-54	Los Angeles	CA	Email	Active	1	1	1590.52	2024-06-14	2024-06-14	565	2025-12-31	is_eligible = 1 AND order_date >= signup_date
6051	CUST-06051	2023-10-09	Female	35-44	Chicago	IL	Paid Search	Active	1	8	16730.78	2024-06-08	2025-07-14	170	2025-12-31	is_eligible = 1 AND order_date >= signup_date
6052	CUST-06052	2024-04-27	Female	25-34	Houston	TX	Paid Search	Active	1	8	12617.14	2024-05-28	2025-12-28	3	2025-12-31	is_eligible = 1 AND order_date >= signup_date
6053	CUST-06053	2023-10-24	Non-binary	45-54	Fort Worth	TX	Email	Active	1	11	13439.75	2024-04-07	2025-09-29	93	2025-12-31	is_eligible = 1 AND order_date >= signup_date
6054	CUST-06054	2025-11-20	Female	25-34	Las Vegas	NV	Paid Search	Active	0	0	0.00	NULL	NULL	NULL	2025-12-31	is_eligible = 1 AND order_date >= signup_date
6055	CUST-06055	2024-01-28	Female	25-34	San Diego	CA	Email	Active	1	1	2108.98	2024-01-28	2024-01-28	703	2025-12-31	is_eligible = 1 AND order_date >= signup_date
6056	CUST-06056	2025-04-05	Female	55-64	Nashville	TN	Organic Search	Active	1	1	4924.86	2025-12-21	2025-12-21	10	2025-12-31	is_eligible = 1 AND order_date >= signup_date
6057	CUST-06057	2023-10-26	Female	25-34	Columbus	OH	Organic Search	Inactive	1	2	3496.76	2024-05-17	2024-07-12	537	2025-12-31	is_eligible = 1 AND order_date >= signup_date
6058	CUST-06058	2024-09-17	Female	25-34	New York	NY	Referral	Active	1	8	4177.89	2025-02-02	2025-09-24	98	2025-12-31	is_eligible = 1 AND order_date >= signup_date
6059	CUST-06059	2023-07-16	Male	55-64	San Jose	CA	Paid Search	Active	1	2	1711.40	2024-01-30	2024-08-30	488	2025-12-31	is_eligible = 1 AND order_date >= signup_date
6060	CUST-06060	2023-06-23	Male	25-34	Fort Worth	TX	Paid Search	Active	1	1	4874.08	2024-03-15	2024-03-15	656	2025-12-31	is_eligible = 1 AND order_date >= signup_date
6061	CUST-06061	2025-08-19	Female	45-54	Houston	TX	Paid Search	Active	1	8	14942.75	2025-08-20	2025-12-09	22	2025-12-31	is_eligible = 1 AND order_date >= signup_date
6062	CUST-06062	2024-04-06	Male	55-64	Los Angeles	CA	Email	Active	1	1	1117.53	2025-02-21	2025-02-21	313	2025-12-31	is_eligible = 1 AND order_date >= signup_date
6063	CUST-06063	2025-01-25	Non-binary	35-44	Dallas	TX	Paid Search	Active	1	12	19589.40	2025-02-16	2025-11-16	45	2025-12-31	is_eligible = 1 AND order_date >= signup_date
6064	CUST-06064	2024-07-23	Female	45-54	New York	NY	Direct	Active	1	7	12611.22	2024-10-16	2025-12-18	13	2025-12-31	is_eligible = 1 AND order_date >= signup_date
6065	CUST-06065	2023-10-19	Male	25-34	Columbus	OH	Email	Active	1	7	5843.91	2024-03-31	2025-09-08	114	2025-12-31	is_eligible = 1 AND order_date >= signup_date
6066	CUST-06066	2024-06-12	Female	45-54	Chicago	IL	Direct	Active	1	2	4071.32	2024-06-25	2024-09-26	461	2025-12-31	is_eligible = 1 AND order_date >= signup_date
6067	CUST-06067	2025-01-26	Male	25-34	Jacksonville	FL	Email	Active	1	8	9525.34	2025-04-20	2025-12-17	14	2025-12-31	is_eligible = 1 AND order_date >= signup_date
6068	CUST-06068	2025-04-04	Male	25-34	Seattle	WA	Paid Search	Active	1	14	25361.63	2025-04-06	2025-12-24	7	2025-12-31	is_eligible = 1 AND order_date >= signup_date
6069	CUST-06069	2024-10-16	Prefer not to say	25-34	Dallas	TX	Email	Active	1	7	9934.24	2024-10-18	2025-12-30	1	2025-12-31	is_eligible = 1 AND order_date >= signup_date
6070	CUST-06070	2024-07-13	Male	25-34	Dallas	TX	Organic Search	Active	1	8	24272.17	2024-08-05	2025-11-27	34	2025-12-31	is_eligible = 1 AND order_date >= signup_date
6071	CUST-06071	2025-08-27	Female	65+	Atlanta	GA	Direct	Active	1	6	12996.95	2025-09-28	2025-12-11	20	2025-12-31	is_eligible = 1 AND order_date >= signup_date
6072	CUST-06072	2024-04-24	Female	55-64	Chicago	IL	Organic Search	Inactive	1	2	5464.38	2024-11-18	2025-06-20	194	2025-12-31	is_eligible = 1 AND order_date >= signup_date
6073	CUST-06073	2025-09-17	Male	65+	Washington	DC	Social Media	Active	0	0	0.00	NULL	NULL	NULL	2025-12-31	is_eligible = 1 AND order_date >= signup_date
6074	CUST-06074	2025-09-24	Female	35-44	Denver	CO	Email	Inactive	1	7	15323.48	2025-10-11	2025-12-29	2	2025-12-31	is_eligible = 1 AND order_date >= signup_date
6075	CUST-06075	2025-02-07	Female	18-24	Houston	TX	Social Media	Active	1	13	22841.72	2025-04-26	2025-12-24	7	2025-12-31	is_eligible = 1 AND order_date >= signup_date
6076	CUST-06076	2024-09-13	Female	18-24	Philadelphia	PA	Social Media	Active	1	7	8512.00	2024-09-17	2025-09-06	116	2025-12-31	is_eligible = 1 AND order_date >= signup_date
6077	CUST-06077	2025-07-27	Male	55-64	New York	NY	Referral	Active	1	1	703.35	2025-08-26	2025-08-26	127	2025-12-31	is_eligible = 1 AND order_date >= signup_date
6078	CUST-06078	2024-10-12	Male	25-34	Los Angeles	CA	Organic Search	Inactive	1	2	1419.41	2025-02-14	2025-03-25	281	2025-12-31	is_eligible = 1 AND order_date >= signup_date
6079	CUST-06079	2023-11-30	Male	25-34	Los Angeles	CA	Social Media	Active	1	2	832.63	2024-12-26	2025-06-10	204	2025-12-31	is_eligible = 1 AND order_date >= signup_date
6080	CUST-06080	2024-01-19	Female	25-34	Columbus	OH	Organic Search	Active	1	6	14556.57	2024-06-10	2025-09-24	98	2025-12-31	is_eligible = 1 AND order_date >= signup_date
6081	CUST-06081	2024-06-22	Female	18-24	New York	NY	Paid Search	Active	1	13	42173.89	2024-07-20	2025-10-14	78	2025-12-31	is_eligible = 1 AND order_date >= signup_date
6082	CUST-06082	2023-09-10	Male	45-54	Houston	TX	Paid Search	Active	1	1	580.04	2024-04-12	2024-04-12	628	2025-12-31	is_eligible = 1 AND order_date >= signup_date
6083	CUST-06083	2024-06-05	Male	25-34	Columbus	OH	Referral	Active	1	7	8453.09	2024-07-09	2025-11-17	44	2025-12-31	is_eligible = 1 AND order_date >= signup_date
6084	CUST-06084	2025-08-25	Male	45-54	Philadelphia	PA	Direct	Active	0	0	0.00	NULL	NULL	NULL	2025-12-31	is_eligible = 1 AND order_date >= signup_date
6085	CUST-06085	2023-12-08	Non-binary	35-44	New York	NY	Organic Search	Active	1	1	664.27	2024-01-07	2024-01-07	724	2025-12-31	is_eligible = 1 AND order_date >= signup_date
6086	CUST-06086	2025-10-25	Female	55-64	Seattle	WA	Direct	Active	1	6	8692.90	2025-11-03	2025-12-27	4	2025-12-31	is_eligible = 1 AND order_date >= signup_date
6087	CUST-06087	2023-11-19	Female	25-34	New York	NY	Organic Search	Active	1	12	7227.02	2024-02-23	2025-12-20	11	2025-12-31	is_eligible = 1 AND order_date >= signup_date
6088	CUST-06088	2024-05-31	Male	45-54	Miami	FL	Referral	Active	1	7	19456.24	2024-08-21	2025-10-20	72	2025-12-31	is_eligible = 1 AND order_date >= signup_date
6089	CUST-06089	2025-02-04	Male	25-34	Boston	MA	Paid Search	Active	1	1	435.35	2025-06-18	2025-06-18	196	2025-12-31	is_eligible = 1 AND order_date >= signup_date
6090	CUST-06090	2024-04-08	Female	25-34	New York	NY	Paid Search	Active	1	7	9746.38	2024-06-02	2025-11-09	52	2025-12-31	is_eligible = 1 AND order_date >= signup_date
6091	CUST-06091	2023-10-06	Female	55-64	New York	NY	Email	Inactive	0	0	0.00	NULL	NULL	NULL	2025-12-31	is_eligible = 1 AND order_date >= signup_date
6092	CUST-06092	2025-02-14	Female	25-34	Houston	TX	Social Media	Active	0	0	0.00	NULL	NULL	NULL	2025-12-31	is_eligible = 1 AND order_date >= signup_date
6093	CUST-06093	2025-11-01	Female	45-54	Phoenix	AZ	Social Media	Inactive	1	7	7466.57	2025-11-17	2025-12-17	14	2025-12-31	is_eligible = 1 AND order_date >= signup_date
6094	CUST-06094	2024-05-30	Male	45-54	Boston	MA	Social Media	Active	1	2	1796.10	2024-10-18	2025-10-13	79	2025-12-31	is_eligible = 1 AND order_date >= signup_date
6095	CUST-06095	2023-08-11	Male	55-64	New York	NY	Organic Search	Active	1	13	13245.42	2024-03-18	2025-11-17	44	2025-12-31	is_eligible = 1 AND order_date >= signup_date
6096	CUST-06096	2024-05-10	Female	35-44	Columbus	OH	Social Media	Inactive	1	6	5058.24	2024-06-06	2025-11-24	37	2025-12-31	is_eligible = 1 AND order_date >= signup_date
6097	CUST-06097	2023-06-12	Male	45-54	Boston	MA	Organic Search	Active	1	7	13401.86	2024-10-13	2025-12-22	9	2025-12-31	is_eligible = 1 AND order_date >= signup_date
6098	CUST-06098	2025-07-04	Male	35-44	Denver	CO	Organic Search	Active	0	0	0.00	NULL	NULL	NULL	2025-12-31	is_eligible = 1 AND order_date >= signup_date
6099	CUST-06099	2025-03-17	Female	25-34	New York	NY	Direct	Active	0	0	0.00	NULL	NULL	NULL	2025-12-31	is_eligible = 1 AND order_date >= signup_date
6100	CUST-06100	2025-01-24	Female	35-44	Atlanta	GA	Social Media	Inactive	1	11	8550.39	2025-02-23	2025-12-05	26	2025-12-31	is_eligible = 1 AND order_date >= signup_date
