eligible_orders	eligible_customers	eligible_revenue	zero_purchase_customers	repeat_customers	period_repeat_retention_rate	month_1_retained_customers	complete_month_1_cohort_customers	weighted_month_1_retention_rate	high_risk_customers	medium_risk_customers	low_risk_customers	churn_candidates	chronology_exception_orders	chronology_exception_customers	reference_date	lifecycle_rule	risk_score_note
35017	7069	53997988.41	931	4745	67.12	1735	6927	25.05	2647	1305	3117	2491	557	404	2025-12-31	is_eligible = 1 AND order_date >= signup_date	Risk score is deterministic SQL behavior scoring, not machine-learning prediction
order_month	eligible_orders	monthly_active_customers	new_customers	returning_customers	monthly_repeat_customer_rate	eligible_revenue	average_order_value
2024-01-01	459	436	436	0	0.00	802889.32	1749.21
2024-02-01	523	491	434	57	11.61	839214.43	1604.62
2024-03-01	589	553	448	105	18.99	929902.96	1578.78
2024-04-01	644	612	462	150	24.51	1053726.61	1636.22
2024-05-01	756	691	479	212	30.68	1142823.73	1511.67
2024-06-01	764	701	433	268	38.23	1185565.98	1551.79
2024-07-01	651	564	222	342	60.64	987934.06	1517.56
2024-08-01	716	623	236	387	62.12	1193226.56	1666.52
2024-09-01	739	643	221	422	65.63	1181735.48	1599.10
2024-10-01	873	764	242	522	68.32	1351634.44	1548.26
2024-11-01	939	796	226	570	71.61	1448201.60	1542.28
2024-12-01	1080	901	260	641	71.14	1692313.27	1566.96
2025-01-01	1223	1027	267	760	74.00	1957249.73	1600.37
2025-02-01	1205	1011	258	753	74.48	1823306.55	1513.12
2025-03-01	1433	1171	280	891	76.09	2112726.27	1474.34
2025-04-01	1596	1316	345	971	73.78	2438223.35	1527.71
2025-05-01	1923	1589	434	1155	72.69	2912681.04	1514.65
2025-06-01	1732	1348	167	1181	87.61	2622832.96	1514.34
2025-07-01	2050	1548	198	1350	87.21	3134311.97	1528.93
2025-08-01	2227	1631	202	1429	87.61	3434467.86	1542.19
2025-09-01	2535	1737	231	1506	86.70	3938207.37	1553.53
2025-10-01	2960	1943	211	1732	89.14	4498209.72	1519.67
2025-11-01	3483	2066	235	1831	88.63	5380204.65	1544.70
2025-12-01	3917	2078	142	1936	93.17	5936398.50	1515.55
rfm_segment	customers	customer_percentage	average_customer_value	average_recency_days	average_frequency
Needs Attention	2655	37.56	2375.46	418.51	1.54
Champions	1743	24.66	16981.76	21.88	10.22
Loyal Customers	943	13.34	9517.25	56.52	7.63
At Risk	760	10.75	3105.86	268.43	2.38
Potential Loyalists	641	9.07	6141.28	24.43	4.09
High Value At Risk	201	2.84	13096.07	208.33	6.88
New Customers	126	1.78	1490.79	26.92	1.00
risk_band	customers	customer_percentage	churn_candidates	inactive_90_plus	average_behavioral_risk_score
High Risk	2647	37.45	2401	2647	87.52
Medium Risk	1305	18.46	90	796	53.55
Low Risk	3117	44.09	0	25	10.38
intervention_priority	customers	customer_percentage	monetary_value	churn_candidates
High Value Intervention	497	7.03	6739084.13	108
Standard Intervention	3455	48.88	7239398.04	2383
Monitor / Engage	3117	44.09	40019506.24	0
cohort_month	cohort_size	month_1_retained_customers	month_1_retention_rate
2024-01-01	436	57	13.07
2024-02-01	434	47	10.83
2024-03-01	448	51	11.38
2024-04-01	462	46	9.96
2024-05-01	479	46	9.60
2024-06-01	433	50	11.55
2024-07-01	222	52	23.42
2024-08-01	236	59	25.00
2024-09-01	221	55	24.89
2024-10-01	242	60	24.79
2024-11-01	226	42	18.58
2024-12-01	260	77	29.62
2025-01-01	267	63	23.60
2025-02-01	258	53	20.54
2025-03-01	280	69	24.64
2025-04-01	345	99	28.70
2025-05-01	434	105	24.19
2025-06-01	167	100	59.88
2025-07-01	198	118	59.60
2025-08-01	202	109	53.96
2025-09-01	231	139	60.17
2025-10-01	211	117	55.45
2025-11-01	235	121	51.49
cohort_month	activity_month	elapsed_month	cohort_size	retained_customers	retention_rate	observation_complete
448	CUST-00448	Phoenix	AZ	Email	Medium Risk	56	0	Standard Intervention	41	1	658.96	Only one eligible purchase; Fewer than three active months in the last twelve months
2462	CUST-02462	New York	NY	Organic Search	Medium Risk	56	0	Standard Intervention	34	1	644.65	Only one eligible purchase; Fewer than three active months in the last twelve months
4954	CUST-04954	Jacksonville	FL	Organic Search	Medium Risk	56	0	Standard Intervention	56	1	641.30	Only one eligible purchase; Fewer than three active months in the last twelve months
7004	CUST-07004	Washington	DC	Social Media	Medium Risk	56	0	Standard Intervention	32	1	629.00	Only one eligible purchase; Fewer than three active months in the last twelve months
3925	CUST-03925	Houston	TX	Email	Medium Risk	56	0	Standard Intervention	57	1	606.62	Only one eligible purchase; Fewer than three active months in the last twelve months
2413	CUST-02413	New York	NY	Direct	Medium Risk	56	0	Standard Intervention	34	1	569.80	Only one eligible purchase; Fewer than three active months in the last twelve months
7168	CUST-07168	Atlanta	GA	Direct	Medium Risk	56	0	Standard Intervention	37	1	566.62	Only one eligible purchase; Fewer than three active months in the last twelve months
1144	CUST-01144	Fort Worth	TX	Organic Search	Medium Risk	56	0	Standard Intervention	41	1	564.63	Only one eligible purchase; Fewer than three active months in the last twelve months
6127	CUST-06127	Atlanta	GA	Referral	Medium Risk	56	0	Standard Intervention	36	1	543.35	Only one eligible purchase; Fewer than three active months in the last twelve months
3368	CUST-03368	Denver	CO	Organic Search	Medium Risk	56	0	Standard Intervention	50	1	543.03	Only one eligible purchase; Fewer than three active months in the last twelve months
5042	CUST-05042	Seattle	WA	Direct	Medium Risk	56	0	Standard Intervention	35	1	532.89	Only one eligible purchase; Fewer than three active months in the last twelve months
2036	CUST-02036	Los Angeles	CA	Paid Search	Medium Risk	56	0	Standard Intervention	53	1	529.96	Only one eligible purchase; Fewer than three active months in the last twelve months
1091	CUST-01091	Charlotte	NC	Direct	Medium Risk	56	0	Standard Intervention	34	1	451.13	Only one eligible purchase; Fewer than three active months in the last twelve months
6920	CUST-06920	Los Angeles	CA	Organic Search	Medium Risk	56	0	Standard Intervention	40	1	441.86	Only one eligible purchase; Fewer than three active months in the last twelve months
6551	CUST-06551	Fort Worth	TX	Paid Search	Medium Risk	56	0	Standard Intervention	51	1	432.43	Only one eligible purchase; Fewer than three active months in the last twelve months
7673	CUST-07673	Philadelphia	PA	Email	Medium Risk	56	0	Standard Intervention	44	1	426.60	Only one eligible purchase; Fewer than three active months in the last twelve months
6741	CUST-06741	Jacksonville	FL	Organic Search	Medium Risk	56	0	Standard Intervention	34	1	389.49	Only one eligible purchase; Fewer than three active months in the last twelve months
101	CUST-00101	Boston	MA	Referral	Medium Risk	56	0	Standard Intervention	55	1	349.71	Only one eligible purchase; Fewer than three active months in the last twelve months
2550	CUST-02550	Boston	MA	Email	Medium Risk	56	0	Standard Intervention	41	1	334.85	Only one eligible purchase; Fewer than three active months in the last twelve months
6863	CUST-06863	Los Angeles	CA	Direct	Medium Risk	56	0	Standard Intervention	180	2	323.18	No eligible purchase in more than 90 days; No eligible purchase in the last 180 days; Fewer than three active months in the last twelve months
775	CUST-00775	Columbus	OH	Organic Search	Medium Risk	56	0	Standard Intervention	50	1	301.56	Only one eligible purchase; Fewer than three active months in the last twelve months
5730	CUST-05730	Seattle	WA	Organic Search	Medium Risk	56	0	Standard Intervention	39	1	276.46	Only one eligible purchase; Fewer than three active months in the last twelve months
3588	CUST-03588	Houston	TX	Paid Search	Medium Risk	56	0	Standard Intervention	48	1	266.71	Only one eligible purchase; Fewer than three active months in the last twelve months
2048	CUST-02048	Philadelphia	PA	Direct	Medium Risk	56	0	Standard Intervention	35	1	260.10	Only one eligible purchase; Fewer than three active months in the last twelve months
7965	CUST-07965	Seattle	WA	Email	Medium Risk	56	0	Standard Intervention	44	1	244.55	Only one eligible purchase; Fewer than three active months in the last twelve months
4820	CUST-04820	Los Angeles	CA	Direct	Medium Risk	56	0	Standard Intervention	34	1	236.81	Only one eligible purchase; Fewer than three active months in the last twelve months
1596	CUST-01596	Las Vegas	NV	Paid Search	Medium Risk	56	0	Standard Intervention	38	1	234.63	Only one eligible purchase; Fewer than three active months in the last twelve months
3641	CUST-03641	Chicago	IL	Organic Search	Medium Risk	56	0	Standard Intervention	58	1	233.85	Only one eligible purchase; Fewer than three active months in the last twelve months
3408	CUST-03408	Austin	TX	Direct	Medium Risk	56	0	Standard Intervention	39	1	221.21	Only one eligible purchase; Fewer than three active months in the last twelve months
383	CUST-00383	San Jose	CA	Direct	Medium Risk	56	0	Standard Intervention	32	1	208.89	Only one eligible purchase; Fewer than three active months in the last twelve months
6263	CUST-06263	Miami	FL	Organic Search	Medium Risk	56	0	Standard Intervention	50	1	203.86	Only one eligible purchase; Fewer than three active months in the last twelve months
7843	CUST-07843	Boston	MA	Social Media	Medium Risk	56	0	Standard Intervention	52	1	192.89	Only one eligible purchase; Fewer than three active months in the last twelve months
911	CUST-00911	Jacksonville	FL	Referral	Medium Risk	56	0	Standard Intervention	46	1	185.49	Only one eligible purchase; Fewer than three active months in the last twelve months
2834	CUST-02834	Dallas	TX	Referral	Medium Risk	56	0	Standard Intervention	58	1	136.20	Only one eligible purchase; Fewer than three active months in the last twelve months
7576	CUST-07576	Dallas	TX	Referral	Medium Risk	56	0	Standard Intervention	38	1	122.70	Only one eligible purchase; Fewer than three active months in the last twelve months
1214	CUST-01214	Miami	FL	Paid Search	Medium Risk	56	0	Standard Intervention	49	1	35.96	Only one eligible purchase; Fewer than three active months in the last twelve months
5709	CUST-05709	Washington	DC	Organic Search	Medium Risk	55	0	High Value Intervention	121	14	33945.26	No eligible purchase in more than 90 days; Overdue versus historical purchase cadence
222	CUST-00222	San Diego	CA	Organic Search	Medium Risk	55	0	High Value Intervention	95	14	30921.86	No eligible purchase in more than 90 days; Overdue versus historical purchase cadence
7604	CUST-07604	Denver	CO	Email	Medium Risk	55	0	High Value Intervention	152	13	25483.31	No eligible purchase in more than 90 days; Overdue versus historical purchase cadence
5009	CUST-05009	Columbus	OH	Social Media	Medium Risk	55	0	High Value Intervention	144	14	25406.57	No eligible purchase in more than 90 days; Overdue versus historical purchase cadence
5592	CUST-05592	San Diego	CA	Direct	Medium Risk	55	0	High Value Intervention	98	14	24633.54	No eligible purchase in more than 90 days; Overdue versus historical purchase cadence
3910	CUST-03910	San Antonio	TX	Referral	Medium Risk	55	0	High Value Intervention	104	12	24534.60	No eligible purchase in more than 90 days; Overdue versus historical purchase cadence
4192	CUST-04192	Los Angeles	CA	Referral	Medium Risk	55	0	High Value Intervention	105	7	23293.33	No eligible purchase in more than 90 days; Overdue versus historical purchase cadence
5017	CUST-05017	Phoenix	AZ	Social Media	Medium Risk	55	0	High Value Intervention	147	8	23265.25	No eligible purchase in more than 90 days; Overdue versus historical purchase cadence
1638	CUST-01638	Portland	OR	Email	Medium Risk	55	0	High Value Intervention	119	13	21511.28	No eligible purchase in more than 90 days; Overdue versus historical purchase cadence
2084	CUST-02084	Chicago	IL	Social Media	Medium Risk	55	0	High Value Intervention	102	8	21200.92	No eligible purchase in more than 90 days; Overdue versus historical purchase cadence
1807	CUST-01807	Houston	TX	Organic Search	Medium Risk	55	0	High Value Intervention	110	7	20534.41	No eligible purchase in more than 90 days; Overdue versus historical purchase cadence
7370	CUST-07370	Houston	TX	Organic Search	Medium Risk	55	0	High Value Intervention	102	8	20197.57	No eligible purchase in more than 90 days; Overdue versus historical purchase cadence
4851	CUST-04851	Seattle	WA	Social Media	Medium Risk	55	0	High Value Intervention	91	13	20137.96	No eligible purchase in more than 90 days; Overdue versus historical purchase cadence
781	CUST-00781	Atlanta	GA	Organic Search	Medium Risk	55	0	High Value Intervention	100	7	19353.80	No eligible purchase in more than 90 days; Overdue versus historical purchase cadence
5058	CUST-05058	Chicago	IL	Paid Search	Medium Risk	55	0	High Value Intervention	104	13	17346.42	No eligible purchase in more than 90 days; Overdue versus historical purchase cadence
3409	CUST-03409	Los Angeles	CA	Organic Search	Medium Risk	55	0	High Value Intervention	110	13	17031.01	No eligible purchase in more than 90 days; Overdue versus historical purchase cadence
5293	CUST-05293	Philadelphia	PA	Paid Search	Medium Risk	55	0	High Value Intervention	149	7	16902.67	No eligible purchase in more than 90 days; Overdue versus historical purchase cadence
3453	CUST-03453	New York	NY	Direct	Medium Risk	55	0	High Value Intervention	116	8	16885.44	No eligible purchase in more than 90 days; Overdue versus historical purchase cadence
4059	CUST-04059	Fort Worth	TX	Paid Search	Medium Risk	55	0	High Value Intervention	146	8	16795.01	No eligible purchase in more than 90 days; Overdue versus historical purchase cadence
958	CUST-00958	Philadelphia	PA	Social Media	Medium Risk	55	0	High Value Intervention	92	8	16654.53	No eligible purchase in more than 90 days; Overdue versus historical purchase cadence
5962	CUST-05962	New York	NY	Email	Medium Risk	55	0	High Value Intervention	111	8	16605.61	No eligible purchase in more than 90 days; Overdue versus historical purchase cadence
4291	CUST-04291	Houston	TX	Referral	Medium Risk	55	0	High Value Intervention	136	7	16076.60	No eligible purchase in more than 90 days; Overdue versus historical purchase cadence
3735	CUST-03735	Philadelphia	PA	Email	Medium Risk	55	0	High Value Intervention	128	8	15932.42	No eligible purchase in more than 90 days; Overdue versus historical purchase cadence
4447	CUST-04447	Houston	TX	Paid Search	Medium Risk	55	0	High Value Intervention	120	7	15866.11	No eligible purchase in more than 90 days; Overdue versus historical purchase cadence
7509	CUST-07509	Miami	FL	Referral	Medium Risk	55	0	High Value Intervention	107	7	15760.43	No eligible purchase in more than 90 days; Overdue versus historical purchase cadence
6695	CUST-06695	Houston	TX	Paid Search	Medium Risk	55	0	High Value Intervention	96	7	15440.35	No eligible purchase in more than 90 days; Overdue versus historical purchase cadence
1727	CUST-01727	Seattle	WA	Referral	Medium Risk	55	0	High Value Intervention	119	14	15287.63	No eligible purchase in more than 90 days; Overdue versus historical purchase cadence
4568	CUST-04568	Charlotte	NC	Direct	Medium Risk	55	0	High Value Intervention	111	13	14859.91	No eligible purchase in more than 90 days; Overdue versus historical purchase cadence
1438	CUST-01438	Boston	MA	Paid Search	Medium Risk	55	0	High Value Intervention	94	8	14843.67	No eligible purchase in more than 90 days; Overdue versus historical purchase cadence
557	CUST-00557	Charlotte	NC	Direct	Medium Risk	55	0	High Value Intervention	136	11	14452.22	No eligible purchase in more than 90 days; Overdue versus historical purchase cadence
7842	CUST-07842	Atlanta	GA	Direct	Medium Risk	55	0	High Value Intervention	118	11	14205.22	No eligible purchase in more than 90 days; Overdue versus historical purchase cadence
20	CUST-00020	Portland	OR	Email	Medium Risk	55	0	High Value Intervention	110	7	13965.79	No eligible purchase in more than 90 days; Overdue versus historical purchase cadence
5599	CUST-05599	Denver	CO	Paid Search	Medium Risk	55	0	High Value Intervention	117	12	13824.52	No eligible purchase in more than 90 days; Overdue versus historical purchase cadence
7251	CUST-07251	San Jose	CA	Direct	Medium Risk	55	0	High Value Intervention	101	6	13740.26	No eligible purchase in more than 90 days; Overdue versus historical purchase cadence
3124	CUST-03124	Seattle	WA	Social Media	Medium Risk	55	0	High Value Intervention	149	12	12526.85	No eligible purchase in more than 90 days; Overdue versus historical purchase cadence
1385	CUST-01385	Chicago	IL	Organic Search	Medium Risk	55	0	High Value Intervention	95	7	11940.05	No eligible purchase in more than 90 days; Overdue versus historical purchase cadence
4425	CUST-04425	San Jose	CA	Paid Search	Medium Risk	55	0	High Value Intervention	105	6	11864.11	No eligible purchase in more than 90 days; Overdue versus historical purchase cadence
2428	CUST-02428	Phoenix	AZ	Paid Search	Medium Risk	55	0	High Value Intervention	110	12	11397.59	No eligible purchase in more than 90 days; Overdue versus historical purchase cadence
6045	CUST-06045	San Jose	CA	Email	Medium Risk	55	0	High Value Intervention	109	6	11285.28	No eligible purchase in more than 90 days; Overdue versus historical purchase cadence
4019	CUST-04019	Houston	TX	Direct	Medium Risk	55	0	High Value Intervention	132	7	11186.06	No eligible purchase in more than 90 days; Overdue versus historical purchase cadence
2495	CUST-02495	Columbus	OH	Social Media	Medium Risk	55	0	High Value Intervention	114	12	10688.59	No eligible purchase in more than 90 days; Overdue versus historical purchase cadence
1492	CUST-01492	Houston	TX	Organic Search	Medium Risk	55	0	High Value Intervention	118	11	10543.99	No eligible purchase in more than 90 days; Overdue versus historical purchase cadence
3962	CUST-03962	Phoenix	AZ	Organic Search	Medium Risk	55	0	High Value Intervention	124	13	10514.30	No eligible purchase in more than 90 days; Overdue versus historical purchase cadence
1617	CUST-01617	Phoenix	AZ	Paid Search	Medium Risk	55	0	High Value Intervention	91	7	10445.49	No eligible purchase in more than 90 days; Overdue versus historical purchase cadence
1065	CUST-01065	Houston	TX	Referral	Medium Risk	55	0	High Value Intervention	110	7	10432.47	No eligible purchase in more than 90 days; Overdue versus historical purchase cadence
6445	CUST-06445	Chicago	IL	Direct	Medium Risk	55	0	High Value Intervention	136	6	10226.64	No eligible purchase in more than 90 days; Overdue versus historical purchase cadence
6935	CUST-06935	Austin	TX	Organic Search	Medium Risk	55	0	High Value Intervention	100	8	10169.57	No eligible purchase in more than 90 days; Overdue versus historical purchase cadence
395	CUST-00395	Chicago	IL	Organic Search	Medium Risk	55	0	High Value Intervention	132	8	10127.22	No eligible purchase in more than 90 days; Overdue versus historical purchase cadence
3678	CUST-03678	Boston	MA	Paid Search	Medium Risk	55	0	High Value Intervention	100	7	10074.37	No eligible purchase in more than 90 days; Overdue versus historical purchase cadence
1691	CUST-01691	Dallas	TX	Social Media	Medium Risk	55	0	High Value Intervention	108	6	9896.65	No eligible purchase in more than 90 days; Overdue versus historical purchase cadence
3366	CUST-03366	Philadelphia	PA	Paid Search	Medium Risk	55	0	High Value Intervention	112	7	9832.53	No eligible purchase in more than 90 days; Overdue versus historical purchase cadence
4449	CUST-04449	Jacksonville	FL	Social Media	Medium Risk	55	0	High Value Intervention	115	7	9653.27	No eligible purchase in more than 90 days; Overdue versus historical purchase cadence
3992	CUST-03992	Seattle	WA	Paid Search	Medium Risk	55	0	High Value Intervention	92	8	9571.65	No eligible purchase in more than 90 days; Overdue versus historical purchase cadence
4186	CUST-04186	Jacksonville	FL	Social Media	Medium Risk	55	0	High Value Intervention	103	6	9544.13	No eligible purchase in more than 90 days; Overdue versus historical purchase cadence
3779	CUST-03779	Portland	OR	Organic Search	Medium Risk	55	0	High Value Intervention	109	6	9417.16	No eligible purchase in more than 90 days; Overdue versus historical purchase cadence
3824	CUST-03824	Austin	TX	Organic Search	Medium Risk	55	0	High Value Intervention	97	6	8990.97	No eligible purchase in more than 90 days; Overdue versus historical purchase cadence
907	CUST-00907	Phoenix	AZ	Organic Search	Medium Risk	55	0	High Value Intervention	106	8	8966.64	No eligible purchase in more than 90 days; Overdue versus historical purchase cadence
7824	CUST-07824	Austin	TX	Social Media	Medium Risk	55	0	High Value Intervention	101	8	8855.35	No eligible purchase in more than 90 days; Overdue versus historical purchase cadence
3706	CUST-03706	Seattle	WA	Paid Search	Medium Risk	55	0	High Value Intervention	95	13	8777.54	No eligible purchase in more than 90 days; Overdue versus historical purchase cadence
7128	CUST-07128	Jacksonville	FL	Organic Search	Medium Risk	55	0	High Value Intervention	136	8	8673.82	No eligible purchase in more than 90 days; Overdue versus historical purchase cadence
3535	CUST-03535	Austin	TX	Organic Search	Medium Risk	55	0	High Value Intervention	109	6	8447.35	No eligible purchase in more than 90 days; Overdue versus historical purchase cadence
5318	CUST-05318	Los Angeles	CA	Organic Search	Medium Risk	55	0	High Value Intervention	131	7	8445.75	No eligible purchase in more than 90 days; Overdue versus historical purchase cadence
4397	CUST-04397	Portland	OR	Email	Medium Risk	55	0	High Value Intervention	130	6	8410.01	No eligible purchase in more than 90 days; Overdue versus historical purchase cadence
