customer_id	first_eligible_order_date	last_eligible_order_date	recency_days	eligible_order_count	monetary_value	active_months_last_12	orders_last_180_days	average_interorder_gap_days	cadence_ratio	cadence_ratio_display	value_quintile	recency_points	frequency_points	cadence_points	recent_activity_points	behavioral_risk_score	risk_band	inactive_90_plus_flag	inactive_180_plus_flag	overdue_cadence_flag	churn_candidate_flag	churn_candidate_type	intervention_priority	risk_reason	eligibility_rule_applied	score_classification
1540	2025-09-02	2025-12-20	11	8	16024.73	3	8	15.57	0.7064	0.71	5	0	0	0	0	0	Low Risk	0	0	0	0	Not a churn candidate	Monitor / Engage	No elevated behavior signal	is_eligible = 1 AND order_date >= signup_date	Deterministic SQL behavioral score; not machine-learning prediction
1561	2024-10-27	2025-12-28	3	6	16010.37	4	3	85.40	0.0351	0.04	5	0	0	0	0	0	Low Risk	0	0	0	0	Not a churn candidate	Monitor / Engage	No elevated behavior signal	is_eligible = 1 AND order_date >= signup_date	Deterministic SQL behavioral score; not machine-learning prediction
5008	2024-12-13	2025-12-28	3	8	15995.40	5	5	54.29	0.0553	0.06	5	0	0	0	0	0	Low Risk	0	0	0	0	Not a churn candidate	Monitor / Engage	No elevated behavior signal	is_eligible = 1 AND order_date >= signup_date	Deterministic SQL behavioral score; not machine-learning prediction
5706	2025-03-31	2025-12-07	24	8	15977.94	5	6	35.86	0.6693	0.67	5	0	0	0	0	0	Low Risk	0	0	0	0	Not a churn candidate	Monitor / Engage	No elevated behavior signal	is_eligible = 1 AND order_date >= signup_date	Deterministic SQL behavioral score; not machine-learning prediction
5695	2024-12-16	2025-12-08	23	8	15945.24	6	3	51.00	0.4510	0.45	5	0	0	0	0	0	Low Risk	0	0	0	0	Not a churn candidate	Monitor / Engage	No elevated behavior signal	is_eligible = 1 AND order_date >= signup_date	Deterministic SQL behavioral score; not machine-learning prediction
3927	2024-08-26	2025-12-13	18	12	15942.79	6	4	43.09	0.4177	0.42	5	0	0	0	0	0	Low Risk	0	0	0	0	Not a churn candidate	Monitor / Engage	No elevated behavior signal	is_eligible = 1 AND order_date >= signup_date	Deterministic SQL behavioral score; not machine-learning prediction
5033	2025-08-23	2025-12-17	14	8	15929.36	5	8	16.57	0.8448	0.84	5	0	0	0	0	0	Low Risk	0	0	0	0	Not a churn candidate	Monitor / Engage	No elevated behavior signal	is_eligible = 1 AND order_date >= signup_date	Deterministic SQL behavioral score; not machine-learning prediction
2781	2024-05-09	2025-12-26	5	8	15867.29	5	5	85.14	0.0587	0.06	5	0	0	0	0	0	Low Risk	0	0	0	0	Not a churn candidate	Monitor / Engage	No elevated behavior signal	is_eligible = 1 AND order_date >= signup_date	Deterministic SQL behavioral score; not machine-learning prediction
6918	2025-04-04	2025-12-21	10	13	15843.17	8	9	21.75	0.4598	0.46	5	0	0	0	0	0	Low Risk	0	0	0	0	Not a churn candidate	Monitor / Engage	No elevated behavior signal	is_eligible = 1 AND order_date >= signup_date	Deterministic SQL behavioral score; not machine-learning prediction
3341	2025-06-15	2025-12-27	4	13	15835.83	6	11	16.25	0.2462	0.25	5	0	0	0	0	0	Low Risk	0	0	0	0	Not a churn candidate	Monitor / Engage	No elevated behavior signal	is_eligible = 1 AND order_date >= signup_date	Deterministic SQL behavioral score; not machine-learning prediction
2117	2024-01-12	2025-12-07	24	12	15822.51	4	4	63.18	0.3799	0.38	5	0	0	0	0	0	Low Risk	0	0	0	0	Not a churn candidate	Monitor / Engage	No elevated behavior signal	is_eligible = 1 AND order_date >= signup_date	Deterministic SQL behavioral score; not machine-learning prediction
5597	2025-10-22	2025-12-28	3	8	15821.65	3	8	9.57	0.3134	0.31	5	0	0	0	0	0	Low Risk	0	0	0	0	Not a churn candidate	Monitor / Engage	No elevated behavior signal	is_eligible = 1 AND order_date >= signup_date	Deterministic SQL behavioral score; not machine-learning prediction
4745	2024-02-11	2025-12-06	25	14	15807.61	6	6	51.08	0.4895	0.49	5	0	0	0	0	0	Low Risk	0	0	0	0	Not a churn candidate	Monitor / Engage	No elevated behavior signal	is_eligible = 1 AND order_date >= signup_date	Deterministic SQL behavioral score; not machine-learning prediction
947	2025-04-27	2025-12-29	2	12	15781.86	7	9	22.36	0.0894	0.09	5	0	0	0	0	0	Low Risk	0	0	0	0	Not a churn candidate	Monitor / Engage	No elevated behavior signal	is_eligible = 1 AND order_date >= signup_date	Deterministic SQL behavioral score; not machine-learning prediction
7513	2025-05-15	2025-12-03	28	8	15776.22	5	7	28.86	0.9703	0.97	5	0	0	0	0	0	Low Risk	0	0	0	0	Not a churn candidate	Monitor / Engage	No elevated behavior signal	is_eligible = 1 AND order_date >= signup_date	Deterministic SQL behavioral score; not machine-learning prediction
1318	2025-05-09	2025-12-07	24	8	15755.80	5	6	30.29	0.7925	0.79	5	0	0	0	0	0	Low Risk	0	0	0	0	Not a churn candidate	Monitor / Engage	No elevated behavior signal	is_eligible = 1 AND order_date >= signup_date	Deterministic SQL behavioral score; not machine-learning prediction
246	2024-04-06	2025-12-06	25	13	15753.28	6	3	50.75	0.4926	0.49	5	0	0	0	0	0	Low Risk	0	0	0	0	Not a churn candidate	Monitor / Engage	No elevated behavior signal	is_eligible = 1 AND order_date >= signup_date	Deterministic SQL behavioral score; not machine-learning prediction
3011	2024-01-01	2025-12-10	21	7	15728.49	5	3	118.17	0.1777	0.18	5	0	0	0	0	0	Low Risk	0	0	0	0	Not a churn candidate	Monitor / Engage	No elevated behavior signal	is_eligible = 1 AND order_date >= signup_date	Deterministic SQL behavioral score; not machine-learning prediction
5337	2025-08-29	2025-12-19	12	8	15725.55	5	8	16.00	0.7500	0.75	5	0	0	0	0	0	Low Risk	0	0	0	0	Not a churn candidate	Monitor / Engage	No elevated behavior signal	is_eligible = 1 AND order_date >= signup_date	Deterministic SQL behavioral score; not machine-learning prediction
5626	2025-10-30	2025-12-26	5	11	15718.21	3	11	5.70	0.8772	0.88	5	0	0	0	0	0	Low Risk	0	0	0	0	Not a churn candidate	Monitor / Engage	No elevated behavior signal	is_eligible = 1 AND order_date >= signup_date	Deterministic SQL behavioral score; not machine-learning prediction
3716	2025-09-06	2025-12-18	13	7	15709.53	2	7	17.17	0.7573	0.76	5	0	0	0	0	0	Low Risk	0	0	0	0	Not a churn candidate	Monitor / Engage	Fewer than three active months in the last twelve months	is_eligible = 1 AND order_date >= signup_date	Deterministic SQL behavioral score; not machine-learning prediction
1006	2025-06-25	2025-12-30	1	10	15708.82	6	8	20.89	0.0479	0.05	5	0	0	0	0	0	Low Risk	0	0	0	0	Not a churn candidate	Monitor / Engage	No elevated behavior signal	is_eligible = 1 AND order_date >= signup_date	Deterministic SQL behavioral score; not machine-learning prediction
1802	2025-01-10	2025-12-25	6	7	15700.86	6	3	58.17	0.1032	0.10	5	0	0	0	0	0	Low Risk	0	0	0	0	Not a churn candidate	Monitor / Engage	No elevated behavior signal	is_eligible = 1 AND order_date >= signup_date	Deterministic SQL behavioral score; not machine-learning prediction
2403	2025-07-19	2025-12-19	12	8	15678.43	5	8	21.86	0.5490	0.55	5	0	0	0	0	0	Low Risk	0	0	0	0	Not a churn candidate	Monitor / Engage	No elevated behavior signal	is_eligible = 1 AND order_date >= signup_date	Deterministic SQL behavioral score; not machine-learning prediction
3287	2025-11-08	2025-12-28	3	8	15659.61	2	8	7.14	0.4200	0.42	5	0	0	0	0	0	Low Risk	0	0	0	0	Not a churn candidate	Monitor / Engage	Fewer than three active months in the last twelve months	is_eligible = 1 AND order_date >= signup_date	Deterministic SQL behavioral score; not machine-learning prediction
4868	2024-02-09	2025-12-05	26	12	15647.83	6	3	60.45	0.4301	0.43	5	0	0	0	0	0	Low Risk	0	0	0	0	Not a churn candidate	Monitor / Engage	No elevated behavior signal	is_eligible = 1 AND order_date >= signup_date	Deterministic SQL behavioral score; not machine-learning prediction
1567	2025-11-22	2025-12-26	5	6	15635.50	2	6	6.80	0.7353	0.74	5	0	0	0	0	0	Low Risk	0	0	0	0	Not a churn candidate	Monitor / Engage	Fewer than three active months in the last twelve months	is_eligible = 1 AND order_date >= signup_date	Deterministic SQL behavioral score; not machine-learning prediction
5410	2025-07-24	2025-12-30	1	14	15627.51	5	14	12.23	0.0818	0.08	5	0	0	0	0	0	Low Risk	0	0	0	0	Not a churn candidate	Monitor / Engage	No elevated behavior signal	is_eligible = 1 AND order_date >= signup_date	Deterministic SQL behavioral score; not machine-learning prediction
3665	2025-01-03	2025-12-17	14	10	15620.02	6	8	38.67	0.3621	0.36	5	0	0	0	0	0	Low Risk	0	0	0	0	Not a churn candidate	Monitor / Engage	No elevated behavior signal	is_eligible = 1 AND order_date >= signup_date	Deterministic SQL behavioral score; not machine-learning prediction
7330	2025-05-01	2025-12-12	19	12	15613.68	7	9	20.45	0.9289	0.93	5	0	0	0	0	0	Low Risk	0	0	0	0	Not a churn candidate	Monitor / Engage	No elevated behavior signal	is_eligible = 1 AND order_date >= signup_date	Deterministic SQL behavioral score; not machine-learning prediction
7527	2025-05-07	2025-12-27	4	12	15610.89	6	11	21.27	0.1880	0.19	5	0	0	0	0	0	Low Risk	0	0	0	0	Not a churn candidate	Monitor / Engage	No elevated behavior signal	is_eligible = 1 AND order_date >= signup_date	Deterministic SQL behavioral score; not machine-learning prediction
7589	2025-11-03	2025-12-26	5	8	15606.92	2	8	7.57	0.6604	0.66	5	0	0	0	0	0	Low Risk	0	0	0	0	Not a churn candidate	Monitor / Engage	Fewer than three active months in the last twelve months	is_eligible = 1 AND order_date >= signup_date	Deterministic SQL behavioral score; not machine-learning prediction
2705	2025-03-13	2025-12-15	16	12	15606.68	7	8	25.18	0.6354	0.64	5	0	0	0	0	0	Low Risk	0	0	0	0	Not a churn candidate	Monitor / Engage	No elevated behavior signal	is_eligible = 1 AND order_date >= signup_date	Deterministic SQL behavioral score; not machine-learning prediction
3585	2025-05-05	2025-12-19	12	8	15587.92	6	4	32.57	0.3684	0.37	5	0	0	0	0	0	Low Risk	0	0	0	0	Not a churn candidate	Monitor / Engage	No elevated behavior signal	is_eligible = 1 AND order_date >= signup_date	Deterministic SQL behavioral score; not machine-learning prediction
3360	2024-09-19	2025-12-24	7	14	15582.09	7	5	35.46	0.1974	0.20	5	0	0	0	0	0	Low Risk	0	0	0	0	Not a churn candidate	Monitor / Engage	No elevated behavior signal	is_eligible = 1 AND order_date >= signup_date	Deterministic SQL behavioral score; not machine-learning prediction
6301	2025-02-03	2025-12-30	1	13	15556.54	9	7	27.50	0.0364	0.04	5	0	0	0	0	0	Low Risk	0	0	0	0	Not a churn candidate	Monitor / Engage	No elevated behavior signal	is_eligible = 1 AND order_date >= signup_date	Deterministic SQL behavioral score; not machine-learning prediction
254	2025-06-03	2025-12-18	13	8	15532.31	6	6	28.29	0.4596	0.46	5	0	0	0	0	0	Low Risk	0	0	0	0	Not a churn candidate	Monitor / Engage	No elevated behavior signal	is_eligible = 1 AND order_date >= signup_date	Deterministic SQL behavioral score; not machine-learning prediction
5372	2024-09-08	2025-12-21	10	11	15525.87	7	7	46.90	0.2132	0.21	5	0	0	0	0	0	Low Risk	0	0	0	0	Not a churn candidate	Monitor / Engage	No elevated behavior signal	is_eligible = 1 AND order_date >= signup_date	Deterministic SQL behavioral score; not machine-learning prediction
3946	2024-02-15	2025-12-23	8	7	15519.46	5	3	112.83	0.0709	0.07	5	0	0	0	0	0	Low Risk	0	0	0	0	Not a churn candidate	Monitor / Engage	No elevated behavior signal	is_eligible = 1 AND order_date >= signup_date	Deterministic SQL behavioral score; not machine-learning prediction
1633	2025-09-30	2025-12-25	6	12	15515.98	4	12	7.82	0.7674	0.77	5	0	0	0	0	0	Low Risk	0	0	0	0	Not a churn candidate	Monitor / Engage	No elevated behavior signal	is_eligible = 1 AND order_date >= signup_date	Deterministic SQL behavioral score; not machine-learning prediction
983	2025-07-09	2025-12-28	3	12	15507.91	4	12	15.64	0.1919	0.19	5	0	0	0	0	0	Low Risk	0	0	0	0	Not a churn candidate	Monitor / Engage	No elevated behavior signal	is_eligible = 1 AND order_date >= signup_date	Deterministic SQL behavioral score; not machine-learning prediction
2525	2025-07-30	2025-12-22	9	8	15497.39	6	8	20.71	0.4345	0.43	5	0	0	0	0	0	Low Risk	0	0	0	0	Not a churn candidate	Monitor / Engage	No elevated behavior signal	is_eligible = 1 AND order_date >= signup_date	Deterministic SQL behavioral score; not machine-learning prediction
5131	2025-08-08	2025-12-30	1	10	15495.52	5	10	16.00	0.0625	0.06	5	0	0	0	0	0	Low Risk	0	0	0	0	Not a churn candidate	Monitor / Engage	No elevated behavior signal	is_eligible = 1 AND order_date >= signup_date	Deterministic SQL behavioral score; not machine-learning prediction
6860	2024-08-14	2025-12-16	15	13	15492.39	8	3	40.75	0.3681	0.37	5	0	0	0	0	0	Low Risk	0	0	0	0	Not a churn candidate	Monitor / Engage	No elevated behavior signal	is_eligible = 1 AND order_date >= signup_date	Deterministic SQL behavioral score; not machine-learning prediction
6778	2024-02-13	2025-12-12	19	13	15472.77	6	3	55.67	0.3413	0.34	5	0	0	0	0	0	Low Risk	0	0	0	0	Not a churn candidate	Monitor / Engage	No elevated behavior signal	is_eligible = 1 AND order_date >= signup_date	Deterministic SQL behavioral score; not machine-learning prediction
7830	2024-11-09	2025-12-15	16	11	15467.26	7	4	40.10	0.3990	0.40	5	0	0	0	0	0	Low Risk	0	0	0	0	Not a churn candidate	Monitor / Engage	No elevated behavior signal	is_eligible = 1 AND order_date >= signup_date	Deterministic SQL behavioral score; not machine-learning prediction
951	2025-04-21	2025-12-18	13	13	15450.39	7	10	20.08	0.6473	0.65	5	0	0	0	0	0	Low Risk	0	0	0	0	Not a churn candidate	Monitor / Engage	No elevated behavior signal	is_eligible = 1 AND order_date >= signup_date	Deterministic SQL behavioral score; not machine-learning prediction
7852	2025-04-24	2025-12-04	27	6	15430.84	6	4	44.80	0.6027	0.60	5	0	0	0	0	0	Low Risk	0	0	0	0	Not a churn candidate	Monitor / Engage	No elevated behavior signal	is_eligible = 1 AND order_date >= signup_date	Deterministic SQL behavioral score; not machine-learning prediction
2283	2024-04-16	2025-12-12	19	7	15421.68	4	3	100.83	0.1884	0.19	5	0	0	0	0	0	Low Risk	0	0	0	0	Not a churn candidate	Monitor / Engage	No elevated behavior signal	is_eligible = 1 AND order_date >= signup_date	Deterministic SQL behavioral score; not machine-learning prediction
678	2025-04-02	2025-12-22	9	8	15410.14	6	5	37.71	0.2386	0.24	5	0	0	0	0	0	Low Risk	0	0	0	0	Not a churn candidate	Monitor / Engage	No elevated behavior signal	is_eligible = 1 AND order_date >= signup_date	Deterministic SQL behavioral score; not machine-learning prediction
7828	2024-08-29	2025-12-24	7	12	15407.66	6	7	43.82	0.1598	0.16	5	0	0	0	0	0	Low Risk	0	0	0	0	Not a churn candidate	Monitor / Engage	No elevated behavior signal	is_eligible = 1 AND order_date >= signup_date	Deterministic SQL behavioral score; not machine-learning prediction
5394	2025-05-10	2025-12-14	17	8	15369.79	6	3	31.14	0.5459	0.55	5	0	0	0	0	0	Low Risk	0	0	0	0	Not a churn candidate	Monitor / Engage	No elevated behavior signal	is_eligible = 1 AND order_date >= signup_date	Deterministic SQL behavioral score; not machine-learning prediction
7127	2024-12-03	2025-12-10	21	8	15336.29	5	4	53.14	0.3952	0.40	5	0	0	0	0	0	Low Risk	0	0	0	0	Not a churn candidate	Monitor / Engage	No elevated behavior signal	is_eligible = 1 AND order_date >= signup_date	Deterministic SQL behavioral score; not machine-learning prediction
6074	2025-10-11	2025-12-29	2	7	15323.48	3	7	13.17	0.1519	0.15	5	0	0	0	0	0	Low Risk	0	0	0	0	Not a churn candidate	Monitor / Engage	No elevated behavior signal	is_eligible = 1 AND order_date >= signup_date	Deterministic SQL behavioral score; not machine-learning prediction
6683	2025-08-17	2025-12-29	2	13	15311.76	5	13	11.17	0.1791	0.18	5	0	0	0	0	0	Low Risk	0	0	0	0	Not a churn candidate	Monitor / Engage	No elevated behavior signal	is_eligible = 1 AND order_date >= signup_date	Deterministic SQL behavioral score; not machine-learning prediction
2369	2025-09-09	2025-12-21	10	8	15306.09	3	8	14.71	0.6796	0.68	5	0	0	0	0	0	Low Risk	0	0	0	0	Not a churn candidate	Monitor / Engage	No elevated behavior signal	is_eligible = 1 AND order_date >= signup_date	Deterministic SQL behavioral score; not machine-learning prediction
1160	2025-02-08	2025-12-27	4	7	15285.70	6	5	53.67	0.0745	0.07	5	0	0	0	0	0	Low Risk	0	0	0	0	Not a churn candidate	Monitor / Engage	No elevated behavior signal	is_eligible = 1 AND order_date >= signup_date	Deterministic SQL behavioral score; not machine-learning prediction
1863	2025-10-05	2025-12-27	4	12	15273.95	3	12	7.55	0.5301	0.53	5	0	0	0	0	0	Low Risk	0	0	0	0	Not a churn candidate	Monitor / Engage	No elevated behavior signal	is_eligible = 1 AND order_date >= signup_date	Deterministic SQL behavioral score; not machine-learning prediction
6000	2024-06-11	2025-12-01	30	8	15273.28	5	3	76.86	0.3903	0.39	5	0	0	0	0	0	Low Risk	0	0	0	0	Not a churn candidate	Monitor / Engage	No elevated behavior signal	is_eligible = 1 AND order_date >= signup_date	Deterministic SQL behavioral score; not machine-learning prediction
6747	2025-08-19	2025-12-29	2	8	15242.48	4	8	18.86	0.1061	0.11	5	0	0	0	0	0	Low Risk	0	0	0	0	Not a churn candidate	Monitor / Engage	No elevated behavior signal	is_eligible = 1 AND order_date >= signup_date	Deterministic SQL behavioral score; not machine-learning prediction
4610	2024-04-20	2025-12-28	3	11	15241.92	4	3	61.70	0.0486	0.05	5	0	0	0	0	0	Low Risk	0	0	0	0	Not a churn candidate	Monitor / Engage	No elevated behavior signal	is_eligible = 1 AND order_date >= signup_date	Deterministic SQL behavioral score; not machine-learning prediction
2250	2024-08-09	2025-12-08	23	8	15241.33	5	3	69.43	0.3313	0.33	5	0	0	0	0	0	Low Risk	0	0	0	0	Not a churn candidate	Monitor / Engage	No elevated behavior signal	is_eligible = 1 AND order_date >= signup_date	Deterministic SQL behavioral score; not machine-learning prediction
2404	2025-09-15	2025-12-27	4	14	15238.55	4	14	7.92	0.5049	0.50	5	0	0	0	0	0	Low Risk	0	0	0	0	Not a churn candidate	Monitor / Engage	No elevated behavior signal	is_eligible = 1 AND order_date >= signup_date	Deterministic SQL behavioral score; not machine-learning prediction
4133	2025-09-12	2025-12-29	2	13	15235.65	4	13	9.00	0.2222	0.22	5	0	0	0	0	0	Low Risk	0	0	0	0	Not a churn candidate	Monitor / Engage	No elevated behavior signal	is_eligible = 1 AND order_date >= signup_date	Deterministic SQL behavioral score; not machine-learning prediction
1068	2025-12-07	2025-12-28	3	8	15197.31	1	8	3.00	1.0000	1.00	5	0	0	0	0	0	Low Risk	0	0	0	0	Not a churn candidate	Monitor / Engage	Fewer than three active months in the last twelve months	is_eligible = 1 AND order_date >= signup_date	Deterministic SQL behavioral score; not machine-learning prediction
3324	2025-06-03	2025-12-09	22	7	15189.34	4	4	31.50	0.6984	0.70	5	0	0	0	0	0	Low Risk	0	0	0	0	Not a churn candidate	Monitor / Engage	No elevated behavior signal	is_eligible = 1 AND order_date >= signup_date	Deterministic SQL behavioral score; not machine-learning prediction
5744	2025-05-01	2025-12-21	10	12	15168.14	8	10	21.27	0.4701	0.47	5	0	0	0	0	0	Low Risk	0	0	0	0	Not a churn candidate	Monitor / Engage	No elevated behavior signal	is_eligible = 1 AND order_date >= signup_date	Deterministic SQL behavioral score; not machine-learning prediction
4756	2025-05-06	2025-12-23	8	10	15145.80	6	7	25.67	0.3117	0.31	5	0	0	0	0	0	Low Risk	0	0	0	0	Not a churn candidate	Monitor / Engage	No elevated behavior signal	is_eligible = 1 AND order_date >= signup_date	Deterministic SQL behavioral score; not machine-learning prediction
