order_id,order_number,customer_id,order_date,order_status,payment_method,sales_channel,shipping_city,shipping_state,discount_amount,shipping_amount
31703,ORD-031703,1901,01-11-2025,Completed,Debit Card,Marketplace,Charlotte,NC,134.52,7.99
31704,ORD-031704,1933,01-11-2025,Completed,Credit Card,Web,Charlotte,NC,361.93,7.99
31705,ORD-031705,1943,01-11-2025,Completed,Credit Card,Retail Store,Los Angeles,CA,15.76,0
31706,ORD-031706,1957,01-11-2025,Completed,Digital Wallet,Web,San Diego,CA,548.6,0
31707,ORD-031707,1977,01-11-2025,Completed,Debit Card,Marketplace,Austin,TX,85.34,4.99
31708,ORD-031708,1993,01-11-2025,Completed,Debit Card,Web,Philadelphia,PA,491.65,29.99
31709,ORD-031709,2029,01-11-2025,Completed,Digital Wallet,Web,Houston,TX,149.36,0
31710,ORD-031710,2055,01-11-2025,Completed,Credit Card,Marketplace,Denver,CO,365.01,4.99
31711,ORD-031711,2156,01-11-2025,Completed,Debit Card,Web,Nashville,TN,4.34,4.99
31712,ORD-031712,2157,01-11-2025,Completed,Debit Card,Mobile App,Dallas,TX,23.85,4.99
31713,ORD-031713,2299,01-11-2025,Completed,Credit Card,Web,San Antonio,TX,400.11,7.99
31714,ORD-031714,2301,01-11-2025,Completed,Credit Card,Marketplace,Fort Worth,TX,58.48,19.99
31715,ORD-031715,2371,01-11-2025,Completed,Digital Wallet,Retail Store,San Jose,CA,0,0
31716,ORD-031716,2403,01-11-2025,Completed,Credit Card,Marketplace,Denver,CO,168.88,0
31717,ORD-031717,2404,01-11-2025,Completed,Credit Card,Marketplace,Dallas,TX,11.79,4.99
31718,ORD-031718,2427,01-11-2025,Completed,Debit Card,Web,New York,NY,312.73,7.99
31719,ORD-031719,2467,01-11-2025,Completed,Debit Card,Web,Washington,DC,0,12.99
31720,ORD-031720,2489,01-11-2025,Completed,Credit Card,Retail Store,Philadelphia,PA,76.63,0
31721,ORD-031721,2560,01-11-2025,Completed,Digital Wallet,Marketplace,Austin,TX,0,29.99
31722,ORD-031722,2583,01-11-2025,Completed,Credit Card,Mobile App,Jacksonville,FL,24.26,29.99
31723,ORD-031723,2664,01-11-2025,Completed,Credit Card,Web,Philadelphia,PA,0,4.99
31724,ORD-031724,2678,01-11-2025,Cancelled,Debit Card,Web,Chicago,IL,70.73,4.99
31725,ORD-031725,2856,01-11-2025,Completed,Credit Card,Retail Store,Las Vegas,NV,8.89,0
31726,ORD-031726,2951,01-11-2025,Completed,Digital Wallet,Web,Philadelphia,PA,46.21,12.99
31727,ORD-031727,2954,01-11-2025,Completed,Debit Card,Mobile App,Jacksonville,FL,0,0
31728,ORD-031728,3025,01-11-2025,Completed,Credit Card,Marketplace,Charlotte,NC,0,19.99
31729,ORD-031729,3107,01-11-2025,Completed,Digital Wallet,Marketplace,Phoenix,AZ,0,19.99
31730,ORD-031730,3154,01-11-2025,Completed,Digital Wallet,Web,Los Angeles,CA,0,12.99
31731,ORD-031731,3169,01-11-2025,Completed,Digital Wallet,Web,Columbus,OH,58.87,19.99
31732,ORD-031732,3248,01-11-2025,Completed,Credit Card,Web,Phoenix,AZ,10.92,0
31733,ORD-031733,3341,01-11-2025,Completed,Credit Card,Web,Fort Worth,TX,101.68,19.99
31734,ORD-031734,3347,01-11-2025,Returned,Credit Card,Web,San Jose,CA,7.26,19.99
31735,ORD-031735,3348,01-11-2025,Cancelled,Credit Card,Retail Store,Miami,FL,97.94,0
31736,ORD-031736,3357,01-11-2025,Cancelled,Credit Card,Web,Los Angeles,CA,33.58,4.99
31737,ORD-031737,3391,01-11-2025,Completed,Bank Transfer,Retail Store,Denver,CO,175.88,0
31738,ORD-031738,3429,01-11-2025,Completed,Digital Wallet,Retail Store,San Diego,CA,49.52,0
31739,ORD-031739,3550,01-11-2025,Cancelled,Debit Card,Mobile App,Denver,CO,322.53,29.99
31740,ORD-031740,3675,01-11-2025,Completed,Credit Card,Marketplace,Chicago,IL,0,7.99
31741,ORD-031741,3693,01-11-2025,Cancelled,Credit Card,Web,Los Angeles,CA,152.03,12.99
31742,ORD-031742,3873,01-11-2025,Completed,Bank Transfer,Web,Jacksonville,FL,28.61,12.99
31743,ORD-031743,3933,01-11-2025,Pending,Credit Card,Web,Atlanta,GA,82.18,12.99
31744,ORD-031744,3997,01-11-2025,Completed,Digital Wallet,Mobile App,New York,NY,27.27,0
31745,ORD-031745,4007,01-11-2025,Cancelled,Credit Card,Web,Seattle,WA,179.29,7.99
31746,ORD-031746,4023,01-11-2025,Completed,Credit Card,Web,Chicago,IL,392.23,19.99
31747,ORD-031747,4054,01-11-2025,Completed,Debit Card,Mobile App,Charlotte,NC,17.95,7.99
31748,ORD-031748,4131,01-11-2025,Completed,Credit Card,Mobile App,New York,NY,0,4.99
31749,ORD-031749,4133,01-11-2025,Completed,Digital Wallet,Web,Columbus,OH,0,12.99
31750,ORD-031750,4180,01-11-2025,Completed,Credit Card,Web,Charlotte,NC,139.4,4.99
31751,ORD-031751,4271,01-11-2025,Completed,Credit Card,Mobile App,San Antonio,TX,67.99,4.99
31752,ORD-031752,4306,01-11-2025,Completed,Digital Wallet,Marketplace,Atlanta,GA,19.39,4.99
31753,ORD-031753,4522,01-11-2025,Completed,Digital Wallet,Web,Philadelphia,PA,0,7.99
31754,ORD-031754,4534,01-11-2025,Completed,Debit Card,Web,Philadelphia,PA,32.4,4.99
31755,ORD-031755,4917,01-11-2025,Completed,Credit Card,Marketplace,Washington,DC,23.33,7.99
31756,ORD-031756,5108,01-11-2025,Completed,Digital Wallet,Mobile App,Chicago,IL,457.39,29.99
31757,ORD-031757,5352,01-11-2025,Completed,Debit Card,Marketplace,Houston,TX,3.25,7.99
31758,ORD-031758,5379,01-11-2025,Completed,Digital Wallet,Retail Store,Chicago,IL,0,0
31759,ORD-031759,5493,01-11-2025,Completed,Credit Card,Mobile App,Charlotte,NC,16.91,4.99
31760,ORD-031760,5527,01-11-2025,Completed,Digital Wallet,Marketplace,Washington,DC,23.36,29.99
31761,ORD-031761,5536,01-11-2025,Completed,Debit Card,Mobile App,Fort Worth,TX,235.63,12.99
31762,ORD-031762,5585,01-11-2025,Completed,Credit Card,Marketplace,Washington,DC,9.71,19.99
31763,ORD-031763,5635,01-11-2025,Completed,Credit Card,Web,Austin,TX,89.83,12.99
31764,ORD-031764,5829,01-11-2025,Completed,Debit Card,Mobile App,Dallas,TX,88.6,29.99
31765,ORD-031765,5838,01-11-2025,Cancelled,Credit Card,Web,Philadelphia,PA,103.82,7.99
31766,ORD-031766,5858,01-11-2025,Returned,Debit Card,Web,Dallas,TX,284.23,7.99
31767,ORD-031767,6093,01-11-2025,Cancelled,Debit Card,Web,Phoenix,AZ,185.67,29.99
31768,ORD-031768,6287,01-11-2025,Completed,Credit Card,Web,Los Angeles,CA,175.88,0
31769,ORD-031769,6325,01-11-2025,Completed,Credit Card,Web,San Diego,CA,0,12.99
31770,ORD-031770,6371,01-11-2025,Completed,Debit Card,Mobile App,Chicago,IL,115.08,0
31771,ORD-031771,6454,01-11-2025,Completed,Debit Card,Web,Philadelphia,PA,23.75,0
31772,ORD-031772,6472,01-11-2025,Completed,Credit Card,Mobile App,Nashville,TN,0,0
31773,ORD-031773,6537,01-11-2025,Completed,Credit Card,Web,Las Vegas,NV,0,19.99
31774,ORD-031774,6572,01-11-2025,Completed,Digital Wallet,Marketplace,New York,NY,46.63,0
31775,ORD-031775,6892,01-11-2025,Completed,Debit Card,Web,Los Angeles,CA,33.86,29.99
31776,ORD-031776,6898,01-11-2025,Completed,Digital Wallet,Web,Las Vegas,NV,97.02,4.99
31777,ORD-031777,7020,01-11-2025,Completed,Credit Card,Mobile App,Charlotte,NC,234.7,12.99
31778,ORD-031778,7035,01-11-2025,Completed,Credit Card,Mobile App,Fort Worth,TX,11,7.99
31779,ORD-031779,7080,01-11-2025,Completed,Debit Card,Marketplace,Chicago,IL,66.63,4.99
31780,ORD-031780,7273,01-11-2025,Completed,Debit Card,Mobile App,Boston,MA,20.48,12.99
31781,ORD-031781,7452,01-11-2025,Completed,Credit Card,Web,New York,NY,73.93,0
31782,ORD-031782,7459,01-11-2025,Cancelled,Credit Card,Marketplace,Columbus,OH,32.1,4.99
31783,ORD-031783,7787,01-11-2025,Completed,Digital Wallet,Marketplace,Los Angeles,CA,0,0
31784,ORD-031784,7834,01-11-2025,Pending,Credit Card,Web,San Antonio,TX,0,29.99
31785,ORD-031785,7902,01-11-2025,Completed,Credit Card,Web,Phoenix,AZ,318.47,0
31786,ORD-031786,7945,01-11-2025,Completed,Digital Wallet,Marketplace,Las Vegas,NV,160.51,12.99
31787,ORD-031787,7976,01-11-2025,Completed,Debit Card,Web,Atlanta,GA,190.33,0
31788,ORD-031788,8,02-11-2025,Completed,Credit Card,Mobile App,San Diego,CA,0,0
31789,ORD-031789,121,02-11-2025,Completed,Digital Wallet,Web,Phoenix,AZ,46.22,29.99
31790,ORD-031790,291,02-11-2025,Completed,Credit Card,Web,San Antonio,TX,162.82,0
31791,ORD-031791,305,02-11-2025,Cancelled,Bank Transfer,Mobile App,Las Vegas,NV,21.36,7.99
31792,ORD-031792,368,02-11-2025,Completed,Credit Card,Web,Chicago,IL,4.74,19.99
31793,ORD-031793,409,02-11-2025,Completed,Debit Card,Mobile App,Portland,OR,33.32,19.99
31794,ORD-031794,461,02-11-2025,Completed,Credit Card,Mobile App,San Antonio,TX,80.27,0
31795,ORD-031795,496,02-11-2025,Completed,Debit Card,Web,Boston,MA,2.8,7.99
31796,ORD-031796,578,02-11-2025,Completed,Credit Card,Retail Store,Phoenix,AZ,16.28,0
31797,ORD-031797,649,02-11-2025,Completed,Credit Card,Mobile App,Austin,TX,53.43,12.99
31798,ORD-031798,657,02-11-2025,Completed,Debit Card,Web,San Diego,CA,0,29.99
31799,ORD-031799,673,02-11-2025,Completed,Debit Card,Mobile App,Seattle,WA,12.3,29.99
31800,ORD-031800,714,02-11-2025,Completed,Digital Wallet,Mobile App,New York,NY,34.53,0
31801,ORD-031801,738,02-11-2025,Completed,Debit Card,Mobile App,Washington,DC,34.2,0
31802,ORD-031802,758,02-11-2025,Completed,Credit Card,Web,Chicago,IL,177.01,4.99
31803,ORD-031803,868,02-11-2025,Completed,Debit Card,Web,Las Vegas,NV,132.02,29.99
31804,ORD-031804,882,02-11-2025,Completed,Credit Card,Web,Dallas,TX,413.36,19.99
31805,ORD-031805,900,02-11-2025,Pending,Debit Card,Mobile App,Charlotte,NC,24.64,12.99
31806,ORD-031806,1023,02-11-2025,Completed,Credit Card,Marketplace,San Jose,CA,664.16,12.99
31807,ORD-031807,1025,02-11-2025,Completed,Credit Card,Retail Store,Charlotte,NC,188.33,0
31808,ORD-031808,1118,02-11-2025,Completed,Credit Card,Web,Portland,OR,47.29,0
31809,ORD-031809,1154,02-11-2025,Completed,Debit Card,Mobile App,Philadelphia,PA,66.29,0
31810,ORD-031810,1261,02-11-2025,Completed,Credit Card,Marketplace,Miami,FL,47.52,0
31811,ORD-031811,1302,02-11-2025,Completed,Debit Card,Web,New York,NY,6.63,7.99
31812,ORD-031812,1342,02-11-2025,Completed,Debit Card,Marketplace,San Jose,CA,0,7.99
31813,ORD-031813,1633,02-11-2025,Completed,Digital Wallet,Web,San Jose,CA,13.33,4.99
31814,ORD-031814,1686,02-11-2025,Completed,Digital Wallet,Web,San Diego,CA,12.77,19.99
31815,ORD-031815,1787,02-11-2025,Completed,Credit Card,Marketplace,New York,NY,17.38,12.99
31816,ORD-031816,1819,02-11-2025,Completed,Credit Card,Marketplace,San Diego,CA,136.24,19.99
31817,ORD-031817,1919,02-11-2025,Completed,Bank Transfer,Retail Store,Philadelphia,PA,6.47,0
31818,ORD-031818,1936,02-11-2025,Completed,Digital Wallet,Web,Philadelphia,PA,327.4,0
31819,ORD-031819,1963,02-11-2025,Completed,Credit Card,Web,Charlotte,NC,69.63,7.99
31820,ORD-031820,2037,02-11-2025,Completed,Digital Wallet,Marketplace,Dallas,TX,10.21,4.99
31821,ORD-031821,2096,02-11-2025,Completed,Digital Wallet,Mobile App,Atlanta,GA,5.49,4.99
31822,ORD-031822,2113,02-11-2025,Completed,Digital Wallet,Mobile App,Dallas,TX,16.51,19.99
31823,ORD-031823,2131,02-11-2025,Completed,Digital Wallet,Web,Denver,CO,38.71,19.99
31824,ORD-031824,2218,02-11-2025,Completed,Digital Wallet,Mobile App,New York,NY,266.19,0
31825,ORD-031825,2251,02-11-2025,Completed,Credit Card,Web,Charlotte,NC,18.03,7.99
31826,ORD-031826,2286,02-11-2025,Completed,Credit Card,Retail Store,Boston,MA,501.71,0
31827,ORD-031827,2291,02-11-2025,Completed,Digital Wallet,Web,Fort Worth,TX,64.81,7.99
31828,ORD-031828,2316,02-11-2025,Completed,Credit Card,Marketplace,Phoenix,AZ,46.74,0
31829,ORD-031829,2354,02-11-2025,Completed,Digital Wallet,Web,Phoenix,AZ,85.15,29.99
31830,ORD-031830,2382,02-11-2025,Completed,Debit Card,Marketplace,San Antonio,TX,96.76,4.99
31831,ORD-031831,2443,02-11-2025,Completed,Credit Card,Web,Charlotte,NC,51.07,0
31832,ORD-031832,2477,02-11-2025,Completed,Credit Card,Marketplace,Dallas,TX,191.87,7.99
31833,ORD-031833,2592,02-11-2025,Completed,Credit Card,Web,Washington,DC,22.12,29.99
31834,ORD-031834,2690,02-11-2025,Completed,Credit Card,Mobile App,San Diego,CA,582.88,7.99
31835,ORD-031835,2737,02-11-2025,Completed,Credit Card,Web,Houston,TX,40.65,0
31836,ORD-031836,2746,02-11-2025,Completed,Debit Card,Web,New York,NY,219.97,4.99
31837,ORD-031837,2772,02-11-2025,Completed,Credit Card,Web,Dallas,TX,38.43,19.99
31838,ORD-031838,2786,02-11-2025,Completed,Digital Wallet,Retail Store,Austin,TX,58.71,0
31839,ORD-031839,2908,02-11-2025,Completed,Credit Card,Web,Houston,TX,149.92,7.99
31840,ORD-031840,2910,02-11-2025,Completed,Credit Card,Web,Seattle,WA,86.05,12.99
31841,ORD-031841,3102,02-11-2025,Pending,Credit Card,Web,Boston,MA,55.17,0
31842,ORD-031842,3200,02-11-2025,Completed,Credit Card,Mobile App,Denver,CO,54.9,4.99
31843,ORD-031843,3245,02-11-2025,Completed,Credit Card,Web,Boston,MA,88.42,0
31844,ORD-031844,3308,02-11-2025,Completed,Credit Card,Mobile App,Fort Worth,TX,0,12.99
31845,ORD-031845,3426,02-11-2025,Completed,Digital Wallet,Web,Los Angeles,CA,37.9,0
31846,ORD-031846,3534,02-11-2025,Completed,Debit Card,Web,Phoenix,AZ,50.55,0
31847,ORD-031847,3639,02-11-2025,Completed,Debit Card,Retail Store,Las Vegas,NV,100.31,0
31848,ORD-031848,3663,02-11-2025,Completed,Credit Card,Web,New York,NY,3.63,0
31849,ORD-031849,3783,02-11-2025,Completed,Debit Card,Web,Philadelphia,PA,0,0
31850,ORD-031850,3789,02-11-2025,Completed,Digital Wallet,Mobile App,San Jose,CA,43.96,4.99
31851,ORD-031851,3814,02-11-2025,Completed,Credit Card,Web,San Diego,CA,200.64,29.99
31852,ORD-031852,3825,02-11-2025,Completed,Credit Card,Web,New York,NY,235.33,0
31853,ORD-031853,3907,02-11-2025,Completed,Digital Wallet,Web,San Jose,CA,111.31,7.99
31854,ORD-031854,3933,02-11-2025,Completed,Debit Card,Web,Atlanta,GA,4.34,0
31855,ORD-031855,3973,02-11-2025,Completed,Bank Transfer,Retail Store,Houston,TX,0,0
31856,ORD-031856,4042,02-11-2025,Completed,Debit Card,Web,Dallas,TX,113.21,0
31857,ORD-031857,4072,02-11-2025,Completed,Bank Transfer,Web,New York,NY,99.97,4.99
31858,ORD-031858,4091,02-11-2025,Completed,Credit Card,Retail Store,Columbus,OH,17.36,0
31859,ORD-031859,4293,02-11-2025,Completed,Debit Card,Web,Fort Worth,TX,366,29.99
31860,ORD-031860,4351,02-11-2025,Completed,Debit Card,Mobile App,Las Vegas,NV,10.59,12.99
31861,ORD-031861,4359,02-11-2025,Completed,Credit Card,Web,San Diego,CA,178.32,0
31862,ORD-031862,4370,02-11-2025,Completed,Debit Card,Retail Store,San Diego,CA,142.74,0
31863,ORD-031863,4473,02-11-2025,Completed,Credit Card,Marketplace,San Antonio,TX,90.12,0
31864,ORD-031864,4637,02-11-2025,Completed,Debit Card,Retail Store,San Diego,CA,239.71,0
31865,ORD-031865,4665,02-11-2025,Completed,Debit Card,Web,Charlotte,NC,0,7.99
31866,ORD-031866,4746,02-11-2025,Completed,Digital Wallet,Web,Las Vegas,NV,44.22,7.99
31867,ORD-031867,4835,02-11-2025,Completed,Credit Card,Web,Atlanta,GA,13.73,7.99
31868,ORD-031868,4838,02-11-2025,Completed,Credit Card,Web,Washington,DC,12.78,4.99
31869,ORD-031869,5008,02-11-2025,Completed,Digital Wallet,Web,San Jose,CA,110.14,19.99
31870,ORD-031870,5126,02-11-2025,Completed,Credit Card,Web,Phoenix,AZ,95.95,12.99
31871,ORD-031871,5132,02-11-2025,Completed,Credit Card,Web,Portland,OR,0,0
31872,ORD-031872,5196,02-11-2025,Completed,Credit Card,Retail Store,Portland,OR,14.62,0
31873,ORD-031873,5263,02-11-2025,Completed,Digital Wallet,Web,Miami,FL,2.73,7.99
31874,ORD-031874,5294,02-11-2025,Completed,Digital Wallet,Web,Fort Worth,TX,49.6,0
31875,ORD-031875,5535,02-11-2025,Completed,Digital Wallet,Retail Store,Jacksonville,FL,32.51,0
31876,ORD-031876,5622,02-11-2025,Completed,Debit Card,Web,Charlotte,NC,32.19,29.99
31877,ORD-031877,5667,02-11-2025,Completed,Credit Card,Mobile App,Philadelphia,PA,0,4.99
31878,ORD-031878,5855,02-11-2025,Completed,Debit Card,Mobile App,Seattle,WA,103.53,12.99
31879,ORD-031879,5874,02-11-2025,Completed,Credit Card,Web,Washington,DC,63.94,19.99
31880,ORD-031880,5974,02-11-2025,Completed,Digital Wallet,Web,Denver,CO,126.33,29.99
31881,ORD-031881,6048,02-11-2025,Completed,Credit Card,Web,Los Angeles,CA,24.57,19.99
31882,ORD-031882,6108,02-11-2025,Completed,Credit Card,Web,Los Angeles,CA,82.2,4.99
31883,ORD-031883,6173,02-11-2025,Completed,Debit Card,Web,Chicago,IL,167.95,29.99
31884,ORD-031884,6178,02-11-2025,Completed,Credit Card,Marketplace,Miami,FL,0,19.99
31885,ORD-031885,6307,02-11-2025,Pending,Debit Card,Web,Atlanta,GA,162.85,7.99
31886,ORD-031886,6435,02-11-2025,Completed,Debit Card,Mobile App,Philadelphia,PA,0,0
31887,ORD-031887,6472,02-11-2025,Completed,Credit Card,Mobile App,Phoenix,AZ,260.5,12.99
31888,ORD-031888,6514,02-11-2025,Completed,Digital Wallet,Mobile App,New York,NY,85.86,29.99
31889,ORD-031889,6593,02-11-2025,Completed,Credit Card,Retail Store,Houston,TX,132.96,0
31890,ORD-031890,6745,02-11-2025,Completed,Credit Card,Web,Miami,FL,274.58,0
31891,ORD-031891,6808,02-11-2025,Completed,Debit Card,Marketplace,San Diego,CA,0,7.99
31892,ORD-031892,6850,02-11-2025,Completed,Digital Wallet,Web,San Jose,CA,245.24,29.99
31893,ORD-031893,6877,02-11-2025,Completed,Digital Wallet,Web,Atlanta,GA,0,19.99
31894,ORD-031894,6878,02-11-2025,Completed,Debit Card,Web,Los Angeles,CA,32.55,0
31895,ORD-031895,6879,02-11-2025,Completed,Digital Wallet,Web,Fort Worth,TX,333.99,19.99
31896,ORD-031896,6977,02-11-2025,Completed,Debit Card,Web,New York,NY,157.16,0
31897,ORD-031897,7163,02-11-2025,Completed,Digital Wallet,Web,San Antonio,TX,145.84,19.99
31898,ORD-031898,7238,02-11-2025,Completed,Bank Transfer,Mobile App,San Diego,CA,49.41,19.99
31899,ORD-031899,7279,02-11-2025,Completed,Debit Card,Marketplace,Chicago,IL,20.2,0
31900,ORD-031900,7406,02-11-2025,Completed,Debit Card,Mobile App,Miami,FL,39.53,4.99
31901,ORD-031901,7430,02-11-2025,Completed,Debit Card,Web,San Antonio,TX,26.89,7.99
31902,ORD-031902,7439,02-11-2025,Completed,Credit Card,Mobile App,Austin,TX,0.6,0
31903,ORD-031903,7512,02-11-2025,Completed,Credit Card,Web,Philadelphia,PA,25.28,4.99
31904,ORD-031904,7594,02-11-2025,Returned,Credit Card,Retail Store,San Diego,CA,17.13,0
31905,ORD-031905,7690,02-11-2025,Completed,Credit Card,Mobile App,Chicago,IL,97.27,12.99
31906,ORD-031906,7809,02-11-2025,Pending,Credit Card,Marketplace,Denver,CO,0,7.99
31907,ORD-031907,7914,02-11-2025,Pending,Digital Wallet,Web,New York,NY,4.89,29.99
31908,ORD-031908,7939,02-11-2025,Completed,Credit Card,Mobile App,New York,NY,82.78,4.99
31909,ORD-031909,7949,02-11-2025,Completed,Credit Card,Web,San Jose,CA,75.43,0
31910,ORD-031910,58,03-11-2025,Completed,Debit Card,Web,Chicago,IL,113.49,29.99
31911,ORD-031911,124,03-11-2025,Completed,Credit Card,Mobile App,Phoenix,AZ,0,0
31912,ORD-031912,242,03-11-2025,Completed,Debit Card,Web,Los Angeles,CA,83.48,19.99
31913,ORD-031913,283,03-11-2025,Completed,Credit Card,Web,San Jose,CA,5.54,0
31914,ORD-031914,298,03-11-2025,Completed,Credit Card,Web,Boston,MA,97.73,0
31915,ORD-031915,372,03-11-2025,Completed,Debit Card,Marketplace,Philadelphia,PA,49.5,7.99
31916,ORD-031916,491,03-11-2025,Completed,Credit Card,Web,Dallas,TX,0,7.99
31917,ORD-031917,517,03-11-2025,Completed,Credit Card,Mobile App,San Antonio,TX,99.67,29.99
31918,ORD-031918,619,03-11-2025,Completed,Digital Wallet,Web,San Antonio,TX,154.82,7.99
31919,ORD-031919,635,03-11-2025,Completed,Debit Card,Retail Store,Dallas,TX,170.13,0
31920,ORD-031920,668,03-11-2025,Completed,Credit Card,Mobile App,Austin,TX,220.15,4.99
31921,ORD-031921,878,03-11-2025,Completed,Credit Card,Mobile App,Houston,TX,99.82,4.99
31922,ORD-031922,882,03-11-2025,Completed,Debit Card,Marketplace,Jacksonville,FL,35.77,0
31923,ORD-031923,1000,03-11-2025,Completed,Credit Card,Web,Phoenix,AZ,37.59,0
31924,ORD-031924,1226,03-11-2025,Completed,Credit Card,Web,San Antonio,TX,0,29.99
31925,ORD-031925,1238,03-11-2025,Completed,Credit Card,Marketplace,New York,NY,0,19.99
31926,ORD-031926,1304,03-11-2025,Completed,Credit Card,Web,Charlotte,NC,6.5,19.99
31927,ORD-031927,1310,03-11-2025,Completed,Digital Wallet,Web,Dallas,TX,2.75,4.99
31928,ORD-031928,1342,03-11-2025,Completed,Digital Wallet,Web,Los Angeles,CA,25.73,19.99
31929,ORD-031929,1384,03-11-2025,Completed,Digital Wallet,Marketplace,New York,NY,276.48,0
31930,ORD-031930,1511,03-11-2025,Completed,Debit Card,Retail Store,San Jose,CA,110.64,0
31931,ORD-031931,1718,03-11-2025,Completed,Credit Card,Web,Seattle,WA,10.7,0
31932,ORD-031932,1725,03-11-2025,Completed,Digital Wallet,Web,Los Angeles,CA,0,4.99
31933,ORD-031933,1867,03-11-2025,Returned,Debit Card,Web,Jacksonville,FL,17.09,0
31934,ORD-031934,1929,03-11-2025,Completed,Debit Card,Mobile App,Jacksonville,FL,12.41,7.99
31935,ORD-031935,2210,03-11-2025,Cancelled,Digital Wallet,Mobile App,Philadelphia,PA,44.48,0
31936,ORD-031936,2261,03-11-2025,Completed,Credit Card,Retail Store,Philadelphia,PA,84.36,0
31937,ORD-031937,2316,03-11-2025,Completed,Credit Card,Web,Phoenix,AZ,169.96,7.99
31938,ORD-031938,2321,03-11-2025,Completed,Debit Card,Web,Nashville,TN,144.95,29.99
31939,ORD-031939,2382,03-11-2025,Completed,Debit Card,Web,San Antonio,TX,71.16,0
31940,ORD-031940,2412,03-11-2025,Completed,Debit Card,Web,Phoenix,AZ,53.41,12.99
31941,ORD-031941,2440,03-11-2025,Completed,Credit Card,Web,Washington,DC,37.61,0
31942,ORD-031942,2444,03-11-2025,Completed,Credit Card,Mobile App,Jacksonville,FL,104.9,12.99
31943,ORD-031943,2469,03-11-2025,Completed,Digital Wallet,Mobile App,Chicago,IL,25.94,7.99
31944,ORD-031944,2481,03-11-2025,Pending,Credit Card,Web,New York,NY,458.61,29.99
31945,ORD-031945,2608,03-11-2025,Completed,Credit Card,Marketplace,Philadelphia,PA,130.92,4.99
31946,ORD-031946,2630,03-11-2025,Completed,Debit Card,Web,Austin,TX,7.31,12.99
31947,ORD-031947,2640,03-11-2025,Completed,Debit Card,Mobile App,Washington,DC,22.65,12.99
